zone,state,lga,sector,ea,hhid,plotid,s11dq1,s11dq2,s11dq3,s11dq3b,s11dq4,s11dq5,s11dq5b,s11dq6,s11dq7,s11dq7b,s11dq8,s11dq9a,s11dq9b,s11dq10,s11dq11,s11dq11b,s11dq12,s11dq13a,s11dq13b,s11dq14,s11dq15,s11dq15b,s11dq16,s11dq17,s11dq18,s11dq18b,s11dq19,s11dq20,s11dq21,s11dq22,s11dq23,s11dq24,s11dq25a,s11dq25b,s11dq26,s11dq27,s11dq27b,s11dq28,s11dq29,s11dq30,s11dq30b,s11dq31,s11dq32,s11dq33,s11dq34,s11dq35,tracked_obs
3,17,1727,2,634,170108,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1727,2,634,170109,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1727,2,634,170109,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1727,2,634,170110,1,1,1,3,,700,1,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,100,200,5,,8000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170111,1,1,1,3,,800,1,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,100,200,5,,10000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170112,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,2,,25,0,1,,1750,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170112,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,25,0,1,,1750,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170115,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,10,0,1,,900,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170115,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,6,0,1,,500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170115,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,10,0,1,,900,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170116,1,1,1,3,,300,1,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,5,NA,1,,1000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170117,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,150,100,5,,16500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170117,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,150,100,5,,16500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170118,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,300,200,6,,24000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170119,1,1,1,1,,10,1,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,10,400,6,,6500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170119,2,1,1,1,,10,1,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,10,400,6,,6500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170120,1,1,1,1,,10,1,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,10,400,6,,6500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1712,2,794,170120,2,1,1,1,,10,1,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,10,400,6,,6500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170121,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170122,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170123,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,100,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170123,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,100,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170123,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,100,100,6,,10000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170124,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,250,300,6,,15000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170125,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,100,120,5,,10500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170125,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,100,120,5,,10500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170126,1,1,1,3,,700,1,,2,NA,,NA,,,NA,NA,,1,2,NA,N3,2,,100,150,5,,9000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170127,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,150,120,6,,16500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170127,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,100,120,6,,11000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170127,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,150,120,6,,16500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170127,4,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,100,120,6,,11000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170127,5,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,150,120,6,,16500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170128,1,1,1,1,,50,1,,2,NA,,NA,,,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170128,2,1,1,1,,50,1,,2,NA,,NA,,,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170128,3,1,1,1,,50,1,,2,NA,,NA,,,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,17,1724,2,786,170129,1,1,1,3,,1200,1,,2,NA,,NA,,,NA,NA,,1,NA,NA,N2,2,,40,150,3,,3900,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180031,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,1,200,3,,5500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180031,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,2,,1,200,3,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180031,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,1,200,3,,5500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180032,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,150,5,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180032,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,100,5,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180033,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180034,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,5.099999904632568,0,1,,330,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180034,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180036,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,100,200,5,,10200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180037,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,50,250,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180037,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,2,,50,100,6,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180038,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,2,200,6,,10600,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180038,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,2,200,6,,10600,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180038,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,6,600,6,,31800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180039,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N4,1,,75,200,8,,8000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180039,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N4,2,,100,200,8,,10800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180040,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,100,5,,5200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180040,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,50,6,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1803,2,840,180040,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,50,100,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180041,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,450,15000,1,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180041,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,50,5000,1,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180041,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,3,,50,5000,1,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180042,1,1,2,NA,,NA,NA,,1,1,,NA,N4,N3,600,6,,1,1,NA,N2,1,,50,1400,6,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180042,2,1,2,NA,,NA,NA,,1,1,,NA,N4,,200,6,,1,1,NA,N3,1,,50,200,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180042,3,1,2,NA,,NA,NA,,1,1,,NA,N2,,100,6,,1,1,NA,N2,1,,50,100,6,,5200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180044,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,60,3,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180044,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,25,30,3,,3000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180044,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,25,30,3,,3000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180045,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,25,25000,5,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180045,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,25,2500,5,,100,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180047,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,25,100,6,,1600,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180047,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,75,1500,6,,4800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1816,1,378,180048,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,200,5,,5300,1,NA,NA,,1,1,NA,N1,2,,50,5600,5,,100,1,NA,NA,,0
3,18,1805,2,534,180052,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,200,5,,5400,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180052,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,100,200,5,,10800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180052,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,25,100,5,,2700,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180053,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,500,5,,5200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180053,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,200,5,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180053,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,300,5,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180053,4,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,300,5,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180054,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,0.5,100,5,,2800,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180054,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,1.5,100,5,,8400,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180055,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180055,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180056,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,2,,25,200,6,,2750,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180056,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180057,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180057,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180058,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,100,5,,5200,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180058,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,50,100,5,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180058,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,NA,NA,N1,2,,50,50,5,,5400,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180059,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180059,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180059,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,300,5,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180059,4,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,300,5,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180060,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1805,2,534,180060,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180061,1,1,2,NA,,NA,NA,,1,1,,5000,N2,,50,6,,1,1,NA,N2,1,,50,50,6,,5300,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180061,2,1,2,NA,,NA,NA,,1,1,,5000,N2,,50,6,,1,1,NA,N2,1,,100,100,6,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180063,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,50,4500,1,,NA,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180064,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,100,150,5,,11500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180064,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,50,50,5,,5750,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180065,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,50,5,,5500,1,NA,NA,,1,1,NA,N5,2,,25,2600,5,,50,1,NA,NA,,0
3,18,1817,2,370,180067,1,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180067,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N1,1,,25,50,5,,2700,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180068,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,100,6,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180068,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,100,6,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180069,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,100,5,,10600,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180069,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,50,5,,5000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180070,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N3,1,,250,300,6,,30000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1817,2,370,180070,2,2,NA,NA,,NA,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1808,2,1726,180071,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,100,600,6,,12000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1808,2,1726,180071,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,75,900,6,,9000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1808,2,1726,180071,3,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,1,,50,300,6,,3000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1808,2,1726,180071,4,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,NA,N2,2,,25,150,6,,3000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1808,2,1726,180072,1,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,2,N2,1,,100,200,6,,5500,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
3,18,1808,2,1726,180072,2,1,2,NA,,NA,NA,,2,NA,,NA,,,NA,NA,,1,1,2,N2,1,,50,100,6,,6000,1,NA,NA,,2,NA,NA,,NA,,NA,NA,NA,,NA,NA,NA,NA,,0
