zone,state,lga,sector,ea,hhid,plotid,s11c1q1a1,s11c1q1a2,s11c1q1a3,s11c1q1a4,s11c1q1b1,s11c1q1b2,s11c1q1b3,s11c1q1b4,s11c1q1c1,s11c1q1c2,s11c1q1c3,s11c1q1c4,s11c1q1d1,s11c1q1d2,s11c1q1d3,s11c1q1d4,s11c1q2,s11c1q3,s11c1q4,s11c1q5,s11c1q6,s11c1q7,s11c1q8,s11c1q9,s11c1q10,tracked_obs
3,18,1803,2,840,180040,2,1,2,5,7,3,2,7,8,4,2,5,3,NA,NA,NA,NA,3,NA,NA,0,NA,NA,3,NA,NA,0
3,18,1803,2,840,180040,3,1,2,5,4,3,2,6,6,4,2,5,6,NA,NA,NA,NA,2,NA,NA,0,NA,NA,2,NA,NA,0
3,18,1816,1,378,180041,1,1,2,7,8,4,1,4,8,3,2,5,8,NA,NA,NA,NA,3,2,3000,0,NA,NA,0,NA,NA,0
3,18,1816,1,378,180042,1,1,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,7520,12,3,1500,4,3,5000,0
3,18,1816,1,378,180042,2,1,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1000,1,1,1000,2,2,200,0
3,18,1816,1,378,180042,3,1,2,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,500,1,1,700,1,2,200,0
3,18,1816,1,378,180044,1,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1816,1,378,180044,2,1,10,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,18,1816,1,378,180044,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1816,1,378,180045,1,1,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1200,0,NA,NA,0,NA,NA,0
3,18,1816,1,378,180047,1,1,10,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2000,0,NA,NA,5,2,1500,0
3,18,1816,1,378,180047,2,2,10,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3000,0,NA,NA,5,2,1500,0
3,18,1816,1,378,180048,1,1,2,1,2,3,1,3,NA,4,1,3,NA,NA,NA,NA,NA,2,2,200,2,3,100,4,5,500,0
3,18,1805,2,534,180052,1,1,15,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2000,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180052,2,1,20,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3000,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180052,3,1,15,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1000,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180053,1,1,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,0,NA,NA,4,2,100,0
3,18,1805,2,534,180053,2,1,3,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,NA,NA,3,1,200,0
3,18,1805,2,534,180053,3,1,4,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,0,NA,NA,4,3,600,0
3,18,1805,2,534,180053,4,1,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,NA,NA,2,2,NA,0
3,18,1805,2,534,180054,1,1,20,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,4000,0,NA,NA,4,1,1600,0
3,18,1805,2,534,180054,2,1,20,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,4500,0,NA,NA,14,2,5200,0
3,18,1805,2,534,180055,1,1,1,5,5,3,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3,18,1805,2,534,180055,2,1,1,4,4,3,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180056,1,1,18,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180056,2,1,18,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180057,1,1,2,5,8,3,2,7,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180058,1,1,1,3,8,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1000,0,NA,NA,2,2,1000,0
3,18,1805,2,534,180058,2,1,1,3,8,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1000,0,NA,NA,NA,2,1000,0
3,18,1805,2,534,180058,3,1,1,3,8,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,400,0,NA,NA,NA,2,400,0
3,18,1805,2,534,180059,1,1,8,5,4,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1,500,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180059,2,1,8,5,4,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1,500,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180059,3,1,8,5,4,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1,500,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180059,4,1,8,5,6,3,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,6,1,500,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180060,1,1,2,7,9,3,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1805,2,534,180060,2,1,2,7,9,3,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3,18,1817,2,370,180061,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180061,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180063,1,1,2,6,7,3,1,4,4,4,1,4,3,NA,NA,NA,NA,4,2,4000,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180064,1,1,22,2,6,3,22,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1200,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180064,2,1,22,2,6,3,22,2,4,NA,NA,NA,NA,NA,NA,NA,NA,12,2,4000,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180065,1,1,10,2,4,3,20,6,3,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2400,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180067,1,1,25,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,18,1817,2,370,180068,1,1,24,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,2000003,0,NA,NA,NA,NA,NA,0
3,18,1817,2,370,180068,2,1,24,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2000003,0,NA,NA,NA,NA,NA,0
3,18,1817,2,370,180069,1,1,1,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180069,2,1,1,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180070,1,1,20,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,500,0,NA,NA,0,NA,NA,0
3,18,1817,2,370,180070,2,1,20,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,400,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180071,1,1,20,3,4,2,20,2,3,11,20,2,3,NA,NA,NA,NA,19,1,15000,12,1,1500,4,1,2000,0
3,18,1808,2,1726,180071,2,1,20,2,5,2,20,1,2,11,20,1,2,NA,NA,NA,NA,17,1,10000,0,NA,NA,16,NA,2000,0
3,18,1808,2,1726,180071,3,1,20,1,5,2,20,2,4,11,20,2,4,NA,NA,NA,NA,17,1,10000,0,NA,NA,16,NA,2000,0
3,18,1808,2,1726,180071,4,1,20,1,5,2,20,1,2,11,20,1,2,NA,NA,NA,NA,17,1,12000,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180072,1,1,20,6,6,2,20,5,5,3,8,4,5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180072,2,1,20,6,6,2,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1000,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180073,1,1,25,3,8,2,10,1,3,8,10,1,3,4,10,1,3,8,4,4000,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180073,2,1,25,3,8,2,10,1,3,8,10,1,3,4,10,1,3,2,4,1000,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180073,3,1,25,1,8,2,10,1,3,8,10,1,3,4,10,1,3,2,4,1000,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180074,1,1,2,6,9,2,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180075,1,1,1,6,9,3,1,5,6,2,2,6,6,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180076,1,1,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180077,1,1,25,6,5,2,24,6,5,3,20,3,5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180077,2,1,25,6,5,2,24,6,5,3,20,3,5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180078,1,1,24,6,3,2,24,6,3,3,26,5,3,9,25,5,3,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180078,2,1,24,6,3,2,24,6,3,3,26,5,3,9,26,5,3,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180078,3,1,24,6,3,2,24,6,3,3,26,5,3,9,26,5,3,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1808,2,1726,180079,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,NA,NA,2,2,NA,0
3,18,1808,2,1726,180079,2,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,NA,NA,2,2,NA,0
3,18,1811,2,364,180081,1,1,6,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180082,1,1,20,2,9,2,10,3,4,3,3,2,4,NA,NA,NA,NA,6,4,6000,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180082,2,1,20,3,9,2,8,2,4,3,3,1,4,NA,NA,NA,NA,12,2,12000,27,2,10000,0,NA,NA,0
3,18,1811,2,364,180082,3,1,20,2,9,2,10,1,4,3,3,1,4,NA,NA,NA,NA,6,2,6000,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180083,1,1,10,1,2,2,15,2,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180083,2,1,10,1,4,2,15,2,5,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3000,NA,1,500,0,NA,NA,0
3,18,1811,2,364,180083,3,1,10,1,4,2,20,2,5,NA,NA,NA,NA,NA,NA,NA,NA,14,4,6000,NA,4,2000,0,NA,NA,0
3,18,1811,2,364,180084,1,1,22,6,6,2,22,6,6,3,25,6,6,6,25,6,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180084,2,1,22,6,6,2,22,6,6,3,25,6,6,6,25,6,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180084,3,1,22,6,5,2,22,6,5,3,25,6,6,6,25,6,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180084,4,1,22,6,6,2,22,6,5,3,25,6,6,6,25,6,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180085,1,1,24,4,8,2,24,1,5,8,24,1,5,3,10,2,6,20,3,8000,10,2,3000,0,NA,NA,0
3,18,1811,2,364,180085,2,1,24,2,8,2,24,2,5,8,24,2,5,3,10,1,6,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180085,3,1,24,1,8,2,24,3,5,8,24,3,5,3,10,2,5,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180086,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0
3,18,1811,2,364,180086,2,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2000,NA,NA,NA,NA,NA,NA,0
3,18,1811,2,364,180086,3,1,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2000,NA,NA,NA,NA,NA,NA,0
3,18,1811,2,364,180087,1,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180088,1,1,1,6,8,6,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,5,1,10000,0,NA,NA,0,NA,NA,0
3,18,1811,2,364,180089,1,1,1,2,4,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,2,1,NA,1,1,NA,0
3,18,1811,2,364,180089,2,1,1,3,3,2,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,2,1,NA,1,1,NA,0
3,18,1811,2,364,180090,1,1,1,2,3,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3000,5,NA,NA,0,NA,NA,0
3,18,1811,2,364,180090,2,1,1,3,4,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1000,4,NA,NA,0,NA,NA,0
3,18,1811,2,364,180090,3,1,1,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1000,3,NA,NA,0,NA,NA,0
3,18,1820,2,450,180091,1,1,20,6,4,2,25,6,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,18,1820,2,450,180092,1,1,25,6,7,2,22,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1820,2,450,180093,1,1,2,2,7,3,2,5,8,4,2,5,8,5,1,4,6,6,1,3000,0,NA,NA,0,NA,NA,0
3,18,1820,2,450,180093,2,4,1,6,8,5,2,6,9,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6000,0,NA,NA,0,NA,NA,0
3,18,1820,2,450,180094,1,3,30,2,8,8,20,2,4,9,5,1,3,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1820,2,450,180094,2,3,30,2,8,8,20,2,4,9,5,1,3,NA,NA,NA,NA,0,NA,NA,2,2,1200,0,NA,NA,0
3,18,1820,2,450,180094,3,3,30,1,8,8,20,1,4,9,5,1,3,NA,NA,NA,NA,4,5,1500,2,2,1200,0,NA,NA,0
3,18,1820,2,450,180094,4,3,30,1,8,8,20,1,4,9,5,1,3,NA,NA,NA,NA,3,1,1000,2,1,800,0,NA,NA,0
3,18,1820,2,450,180095,1,1,3,5,9,3,2,6,8,4,1,6,9,NA,NA,NA,NA,3,1,1500,0,NA,NA,0,NA,NA,0
3,18,1820,2,450,180095,2,3,1,4,9,1,2,7,8,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1000,0,NA,NA,0,NA,NA,0
3,18,1820,2,450,180096,1,1,30,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1000,2,3,800,0,NA,NA,0
3,18,1820,2,450,180096,2,1,30,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1000,2,4,800,0,NA,NA,0
3,18,1820,2,450,180097,1,1,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,2,1,NA,0,NA,NA,0
3,18,1820,2,450,180097,2,2,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,1,1,NA,0,NA,NA,0
3,18,1820,2,450,180098,1,1,30,3,8,2,30,2,6,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2500,2,NA,NA,0,NA,NA,0
3,18,1820,2,450,180098,2,1,30,2,8,2,30,2,6,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2500,4,1,1800,0,NA,NA,0
3,18,1820,2,450,180098,3,1,30,2,8,2,30,2,6,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2500,4,4,800,0,NA,NA,0
3,18,1820,2,450,180099,1,1,2,5,6,2,1,6,4,4,2,6,9,3,2,6,9,2,2,2000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180101,1,1,1,5,6,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180101,2,1,1,5,6,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,2,40,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180101,3,1,1,5,6,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,2,40,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180102,1,1,2,5,5,4,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,500,0,NA,NA,0
3,18,1822,2,1654,180102,2,1,2,5,5,4,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,500,0,NA,NA,0
3,18,1822,2,1654,180103,1,1,10,1,5,4,14,2,4,7,14,2,4,8,14,2,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180103,2,1,10,1,5,4,14,2,4,7,14,2,4,8,14,2,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180103,3,1,10,1,5,4,14,2,4,7,14,2,4,8,14,2,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180104,1,1,26,6,4,2,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2000,1,2,1000,0,NA,NA,0
3,18,1822,2,1654,180104,2,1,26,6,4,2,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180104,3,1,26,6,4,2,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180104,4,1,26,6,4,2,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180105,1,1,12,6,3,3,1,2,3,4,1,2,3,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180105,2,1,12,5,3,3,1,3,4,4,1,3,4,NA,NA,NA,NA,3,2,1000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180106,1,1,24,2,3,6,15,1,2,3,15,1,2,8,15,2,NA,6,1,2000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180106,2,1,24,1,4,6,15,2,2,3,15,2,2,8,15,1,NA,8,1,4000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180106,3,1,24,1,4,6,15,2,2,3,15,1,2,8,15,1,NA,6,1,3000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180106,4,1,24,2,4,6,15,1,2,3,15,1,2,8,15,NA,NA,2,1,3000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180108,1,1,1,4,5,3,1,5,4,2,1,4,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180108,2,1,1,4,5,3,1,5,4,2,1,4,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180108,3,1,1,4,5,3,1,5,4,2,1,4,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180109,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180109,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3000,0,NA,NA,0,NA,NA,0
3,18,1822,2,1654,180109,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180111,1,3,25,7,5,4,25,6,5,5,25,6,4,6,22,5,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180111,2,3,25,7,3,4,25,3,4,5,25,3,4,6,22,3,3,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180111,3,3,25,7,4,4,25,6,4,5,25,6,4,6,22,4,4,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180112,1,1,2,7,7,3,2,6,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2400,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180113,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180113,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180113,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180113,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180117,1,1,15,2,4,3,20,2,3,4,2,2,3,NA,NA,NA,NA,6,2,4000,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180117,2,1,15,1,4,3,20,2,3,4,2,2,3,NA,NA,NA,NA,4,2,2000,0,NA,NA,0,NA,NA,0
3,18,1814,2,678,180117,3,1,15,2,4,3,20,2,3,4,2,2,3,NA,NA,NA,NA,4,2,2000,0,NA,NA,0,NA,NA,0
2,5,517,2,0,180118,1,1,12,7,5,4,12,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1
2,5,517,2,0,180119,1,1,16,6,5,3,16,7,4,4,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2,5,517,2,0,180120,1,1,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,19,600,NA,NA,NA,2,4,300,1
3,19,1943,2,668,190021,1,1,20,6,4,7,20,6,4,8,20,6,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190021,2,1,20,6,4,7,20,6,4,8,20,6,4,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190022,1,1,16,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,19,1943,2,668,190022,2,1,16,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,19,1943,2,668,190024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,3000,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190025,1,1,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190025,2,1,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190026,1,1,10,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,19,1943,2,668,190026,2,1,10,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,19,1943,2,668,190027,1,1,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,400,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190027,2,1,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190028,1,1,35,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190028,2,1,35,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190029,1,1,16,6,5,5,16,6,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0
3,19,1943,2,668,190029,2,1,16,6,5,5,16,6,5,NA,NA,NA,NA,NA,NA,NA,NA,0,30,7000005,0,NA,NA,NA,NA,NA,0
3,19,1943,2,668,190030,1,1,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1943,2,668,190030,2,1,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1916,2,1516,190031,1,1,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1916,2,1516,190031,2,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1916,2,1516,190032,1,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
3,19,1916,2,1516,190032,2,1,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
