"zone","state","lga","sector","ea","hhid","plotid","s11c1q1a1","s11c1q1a2","s11c1q1a3","s11c1q1a4","s11c1q1b1","s11c1q1b2","s11c1q1b3","s11c1q1b4","s11c1q1c1","s11c1q1c2","s11c1q1c3","s11c1q1c4","s11c1q1d1","s11c1q1d2","s11c1q1d3","s11c1q1d4","s11c1q2","s11c1q3","s11c1q4","s11c1q5","s11c1q6","s11c1q7","s11c1q8","s11c1q9","s11c1q10","s11c1q11","s11c1q12","s11c1q12_os"
5,9,903,2,48,90016,2,1,12,1,7,2,12,1,7,6,7,1,7,7,7,1,7,1,3,1000,0,,,0,,,2,3,
5,9,903,2,48,90018,1,1,2,5,8,3,2,3,5,6,2,3,5,,,,,0,,,0,,,0,,,2,2,
5,9,903,2,48,90018,2,1,2,2,8,3,2,2,5,6,2,2,5,,,,,3,2,4500,1,3,4500,0,,,2,2,
5,9,903,2,48,90018,3,1,2,2,8,3,2,2,5,6,2,2,5,,,,,2,2,3000,0,,,0,,,2,2,
5,9,903,2,48,90020,1,1,5,4,8,2,2,3,4,,,,,,,,,5,4,2000,0,,,0,,,2,2,
5,9,903,2,48,90020,2,1,3,4,6,2,3,4,6,8,3,4,6,,,,,0,,,0,,,0,,,2,2,
5,9,915,1,1390,90022,1,1,8,4,8,8,8,4,8,,,,,,,,,5,3,3500,3,3,2100,0,,,2,2,
5,9,915,1,1390,90022,2,1,6,2,4,8,6,2,4,,,,,,,,,2,2,2000,2,2,1400,0,,,2,2,
5,9,915,1,1390,90025,1,1,6,5,6,2,1,4,5,4,6,5,6,7,6,5,6,6,3,6000,6,3,2500,0,,,2,2,
5,9,915,1,1390,90025,2,1,4,3,6,2,2,2,6,4,4,3,6,,,,,5,3,5000,5,2,3000,0,,,2,2,
5,9,915,1,1390,90025,3,5,2,4,4,9,2,4,4,,,,,,,,,1,3,1000,0,,,0,,,2,2,
5,9,915,1,1390,90025,4,3,7,5,8,,,,,,,,,,,,,2,6,2000,6,15,6000,0,,,2,2,
5,9,915,1,1390,90026,1,2,6,5,7,5,2,2,7,6,2,2,7,,,,,0,,,0,,,0,,,2,2,
5,9,915,1,1390,90027,1,1,14,4,7,3,10,4,5,4,10,4,5,5,10,4,5,3,4,3000,2,4,1000,0,,,2,3,
5,9,915,1,1390,90027,2,1,6,3,7,3,4,3,5,4,3,3,5,5,7,6,5,2,2,3000,3,3,1500,0,,,2,3,
5,9,915,1,1390,90029,1,1,20,4,6,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
5,9,917,1,1254,90031,1,2,3,6,10,4,3,5,10,,,,,,,,,5,4,3600,0,,,0,,,2,2,
5,9,917,1,1254,90032,1,1,4,5,8,2,4,5,8,6,4,5,8,4,4,5,8,0,,,0,,,0,,,2,1,
5,9,917,1,1254,90032,2,1,4,5,8,2,4,5,8,6,4,5,8,4,4,5,8,0,,,0,,,0,,,2,1,
5,9,917,1,1254,90033,1,1,4,3,8,,,,,,,,,,,,,2,7,3000,2,4,2000,0,,,2,1,
5,9,917,1,1254,90033,2,1,2,2,5,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,917,1,1254,90033,3,1,4,3,8,,,,,,,,,,,,,4,5,4000,2,5,2000,0,,,2,1,
5,9,917,1,1254,90033,4,1,4,3,8,,,,,,,,,,,,,3,6,3000,2,3,2000,0,,,2,1,
5,9,917,1,1254,90033,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,917,1,1254,90035,1,1,2,5,10,2,2,5,10,,,,,,,,,2,3,2000,0,,,0,,,2,2,
5,9,917,1,1254,90035,2,2,2,5,10,1,1,5,10,,,,,,,,,3,4,3000,0,,,0,,,2,2,
5,9,917,1,1254,90035,3,2,2,5,10,1,2,5,10,,,,,,,,,3,2,3000,0,,,0,,,2,2,
5,9,917,1,1254,90036,1,2,2,3,8,6,2,3,8,9,2,3,8,,,,,0,,,0,,,0,,,2,2,
5,9,917,1,1254,90036,2,2,2,2,7,6,1,3,8,9,2,1,8,,,,,0,,,0,,,0,,,2,2,
5,9,917,1,1254,90036,3,6,3,4,7,9,3,1,7,,,,,,,,,2,1,2000,0,,,0,,,2,2,
5,9,917,1,1254,90036,4,1,2,3,6,2,2,3,6,6,2,1,6,9,2,1,6,0,,,0,,,0,,,2,2,
5,9,917,1,1254,90036,5,2,2,5,9,6,2,1,9,9,2,1,9,,,,,0,,,0,,,0,,,2,2,
5,9,917,1,1254,90036,6,2,1,2,5,,,,,,,,,,,,,5,1,5000,0,,,0,,,2,2,
5,9,917,1,1254,90036,7,2,1,3,5,,,,,,,,,,,,,3,1,3000,0,,,0,,,2,2,
5,9,917,1,1254,90036,8,2,1,3,5,,,,,,,,,,,,,3,1,3000,0,,,0,,,2,2,
5,9,917,1,1254,90036,9,2,2,3,6,6,2,1,6,9,2,1,9,,,,,0,,,0,,,0,,,2,2,
5,9,917,1,1254,90036,10,2,1,3,5,,,,,,,,,,,,,2,1,2000,0,,,0,,,2,2,
5,9,917,1,1254,90037,1,1,5,1,4,3,7,4,5,5,4,3,4,18,3,4,5,11,4,11000,4,8,2400,0,,,2,1,
5,9,917,1,1254,90037,2,1,6,1,4,3,7,4,5,5,4,3,4,18,3,4,4,8,10,8000,5,10,3000,0,,,2,1,
5,9,917,1,1254,90037,3,1,6,1,4,3,7,3,5,5,3,3,4,18,3,4,4,4,5,20000,2,5,1600,0,,,2,1,
5,9,917,1,1254,90038,1,3,8,4,10,6,4,1,10,11,4,2,5,5,2,1,6,1,21,600,4,2,8000,0,,,2,2,
5,9,917,1,1254,90038,2,3,4,4,10,6,2,1,10,5,2,1,5,11,2,1,6,3,1,6600,1,1,1000,0,,,2,2,
5,9,917,1,1254,90038,3,3,4,4,10,6,2,1,10,5,2,1,5,4,2,1,6,3,1,5500,3,1,3000,0,,,2,2,
5,9,917,1,1254,90040,1,1,4,4,3,,,,,,,,,,,,,2,2,1000,0,,,0,,,2,1,
5,9,901,2,398,90041,1,3,8,3,5,4,3,3,5,,,,,,,,,1,2,1500,0,,,0,,,2,1,
5,9,901,2,398,90041,2,3,8,3,5,4,3,3,5,,,,,,,,,1,2,2000,0,,,0,,,2,1,
5,9,901,2,398,90043,1,1,8,2,5,,,,,,,,,,,,,6,4,3000,2,2,800,0,,,2,1,
5,9,901,2,398,90043,2,1,6,1,3,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,901,2,398,90043,3,1,6,1,3,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,901,2,398,90044,1,1,2,3,6,2,4,5,9,7,4,1,9,,,,,3,1,3000,0,,,0,,,2,2,
5,9,901,2,398,90044,2,1,3,2,6,2,5,5,9,7,5,1,9,,,,,4,1,4000,0,,,0,,,2,2,
5,9,901,2,398,90045,1,1,4,5,7,,,,,,,,,,,,,3,1,3000,2,2,1500,0,,,2,2,
5,9,901,2,398,90045,2,1,7,6,7,,,,,,,,,,,,,5,1,1000,3,2,3000,0,,,2,2,
5,9,901,2,398,90046,1,1,3,4,5,,,,,,,,,,,,,1,1,700,0,,,0,,,2,1,
5,9,901,2,398,90047,1,1,2,3,9,2,2,5,9,5,1,3,12,3,1,3,12,0,,,0,,,0,,,2,2,
5,9,901,2,398,90047,2,1,2,3,9,2,2,5,9,5,1,3,12,3,1,3,12,0,,,0,,,0,,,2,2,
5,9,901,2,398,90048,1,2,2,6,10,5,1,2,5,,,,,,,,,1,2,1000,0,,,0,,,2,2,
5,9,901,2,398,90048,2,2,2,6,10,,,,,,,,,,,,,2,2,2000,0,,,0,,,2,2,
5,9,910,2,200,90051,1,1,6,3,6,2,5,4,5,,,,,,,,,3,7,3000,2,4,1000,0,,,,,
5,9,910,2,200,90051,2,1,12,3,5,2,12,4,5,,,,,,,,,5,15,5000,2,10,1000,0,,,,,
5,9,910,2,200,90052,1,1,6,6,6,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,910,2,200,90052,2,1,6,6,6,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,910,2,200,90054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,910,2,200,90055,1,1,8,3,5,,,,,,,,,,,,,2,1,1600,0,,,0,,,2,2,
5,9,910,2,200,90056,1,2,3,6,6,7,2,3,3,,,,,,,,,2,5,1000,4,3,2000,0,,,2,1,
5,9,910,2,200,90057,1,1,4,3,5,2,3,3,4,8,3,3,4,3,3,2,4,4,50,4000,0,,,0,,,2,3,
5,9,910,2,200,90057,2,1,5,4,4,2,4,4,5,8,4,4,5,,,,,4,12,4000,3,4,2400,0,,,2,3,
5,9,910,2,200,90057,3,1,3,3,4,2,3,3,4,8,3,3,4,,,,,3,5,3000,3,5,2400,0,,,2,3,
5,9,912,2,0,90058,1,1,3,4,8,2,3,4,8,3,3,4,2,4,3,4,2,3,5,5000,5,10,5000,0,,,2,2,
5,9,912,2,0,90058,2,1,4,2,6,2,1,2,5,3,1,2,5,4,1,2,5,5,5,5000,0,,,0,,,2,2,
5,9,910,2,200,90059,1,1,1,4,5,2,1,4,5,7,1,4,5,8,1,4,5,0,,,0,,,0,,,2,1,
5,9,910,2,200,90059,2,1,2,3,5,2,2,3,5,7,2,3,5,8,2,3,5,6,2,4200,0,,,0,,,2,1,
5,9,910,2,200,90059,3,1,2,6,5,2,2,6,5,7,2,6,5,8,2,6,5,5,3,3500,0,,,0,,,2,1,
5,9,910,2,200,90060,1,1,4,3,3,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,907,2,1446,90062,1,1,4,3,4,3,5,2,5,,,,,,,,,3,4,2700,3,3,1500,0,,,2,1,
5,9,907,2,1446,90062,2,1,6,3,3,3,5,2,5,,,,,,,,,4,4,3600,4,5,1600,0,,,2,1,
5,9,907,2,1446,90062,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,907,2,1446,90063,1,1,4,5,6,2,4,4,3,6,2,2,3,7,2,2,2,0,,,2,2,1500,0,,,2,3,
5,9,907,2,1446,90064,1,3,2,2,4,11,3,2,4,6,2,2,4,,,,,0,,,0,,,0,,,2,2,
5,9,907,2,1446,90064,2,3,4,1,6,11,2,1,6,6,4,1,6,9,2,1,6,2,1,1400,0,,,0,,,2,2,
5,9,907,2,1446,90064,3,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,907,2,1446,90064,4,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,907,2,1446,90064,5,2,2,1,6,3,3,1,6,5,3,1,6,6,3,1,6,0,,,0,,,0,,,2,2,
5,9,907,2,1446,90065,1,1,5,6,8,2,3,2,3,4,3,3,3,,,,,6,2,3000,0,,,0,,,2,1,
5,9,907,2,1446,90065,2,1,1,6,8,2,2,3,3,4,1,3,3,,,,,0,,,0,,,0,,,2,1,
5,9,907,2,1446,90065,3,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,907,2,1446,90066,1,1,9,2,5,2,9,4,5,4,4,3,5,5,3,3,5,10,4,3000,5,5,1500,0,,,2,1,
5,9,907,2,1446,90066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,907,2,1446,90066,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,907,2,1446,90067,1,2,4,3,4,9,4,3,4,13,4,3,4,4,2,3,4,4,9,10000,1,2,8000,0,,,2,2,
5,9,907,2,1446,90067,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,907,2,1446,90069,1,1,3,3,5,2,2,3,4,5,2,1,2,,,,,4,4,1600,0,,,0,,,2,3,
5,9,907,2,1446,90069,2,1,3,2,4,2,1,2,3,5,2,2,2,,,,,4,4,1600,0,,,0,,,2,3,
5,9,907,2,1446,90069,3,1,3,3,3,2,1,2,2,5,1,2,2,,,,,4,4,1600,0,,,0,,,2,3,
5,9,907,2,0,90070,1,1,4,1,5,2,4,1,5,,,,,,,,,6,3,400,0,,,0,,,2,1,
5,9,907,2,0,90070,2,1,4,1,5,2,4,1,5,,,,,,,,,6,3,400,0,,,0,,,2,1,
5,9,907,2,0,90070,3,1,3,1,5,2,4,1,5,,,,,,,,,6,3,400,5,1,1500,0,,,2,1,
5,9,912,2,102,90071,1,5,7,4,8,6,7,4,8,7,7,4,8,,,,,0,,,0,,,0,,,2,3,
5,9,912,2,102,90071,2,5,8,3,7,6,8,3,7,7,8,3,7,,,,,0,,,0,,,0,,,2,3,
5,9,912,2,102,90072,1,1,5,3,7,3,5,1,7,4,5,1,7,,,,,2,3,1400,0,,,0,,,2,2,
5,9,912,2,102,90072,2,1,7,4,8,3,7,1,8,4,7,1,8,,,,,2,4,1400,0,,,0,,,2,2,
5,9,912,2,102,90072,3,1,6,4,9,3,6,1,9,4,6,1,9,,,,,4,5,2800,2,2,1400,0,,,2,2,
5,9,912,2,102,90074,1,1,8,6,8,9,8,1,8,10,8,1,8,,,,,9,9,6400,5,3,1500,0,,,2,2,
5,9,912,2,102,90074,2,9,7,1,8,1,7,1,8,10,7,1,8,,,,,10,3,7000,2,3,600,0,,,2,2,
5,9,912,2,102,90074,3,1,5,6,5,9,10,1,5,10,10,1,5,,,,,4,2,2800,0,,,0,,,2,2,
5,9,912,2,102,90075,1,1,8,4,10,3,2,2,6,,,,,,,,,3,1,3000,0,,,0,,,2,1,
5,9,912,2,102,90075,2,1,3,3,6,,,,,,,,,,,,,2,1,200,0,,,0,,,2,1,
5,9,912,2,102,90075,3,1,3,3,4,,,,,,,,,,,,,6,2,6000,0,,,0,,,2,1,
5,9,912,2,102,90076,1,1,18,1,8,2,12,1,5,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,912,2,102,90076,2,1,18,1,8,2,12,1,5,,,,,,,,,2,7,1400,3,7,900,0,,,2,2,
5,9,912,2,102,90076,3,1,20,1,8,2,10,1,2,,,,,,,,,3,7,2100,2,3,600,0,,,2,2,
5,9,912,2,102,90076,4,1,24,1,5,2,24,1,5,,,,,,,,,3,6,900,2,3,600,0,,,2,2,
5,9,912,2,102,90078,1,1,4,5,6,2,5,6,7,3,2,3,6,4,3,3,6,3,2,3000,1,4,500,0,,,2,1,
5,9,912,2,102,90078,2,1,3,4,5,2,3,4,6,3,2,2,6,4,2,2,6,2,2,2000,1,4,500,0,,,2,1,
5,9,912,2,102,90078,3,1,3,5,4,2,3,5,6,3,2,2,6,4,2,2,6,2,2,2000,1,3,500,0,,,2,1,
5,9,912,2,102,90079,1,4,3,4,6,5,3,4,5,10,3,4,5,,,,,2,2,2000,0,,,0,,,2,1,
5,9,912,2,102,90079,2,4,6,5,4,5,4,4,5,10,4,4,5,,,,,4,5,4000,2,4,1200,0,,,2,1,
5,9,912,2,102,90079,3,4,4,4,4,5,4,4,5,10,4,4,5,,,,,3,3,3000,2,3,1000,0,,,2,1,
5,9,912,2,102,90079,4,4,5,4,5,5,4,4,5,10,4,4,5,,,,,2,5,2000,4,2,2400,0,,,2,1,
5,9,912,2,102,90079,5,4,2,2,6,5,4,4,5,10,4,3,5,,,,,1,2,1000,0,,,0,,,2,1,
5,9,912,2,102,90080,1,1,4,1,1,2,9,3,3,,,,,,,,,4,3,4000,3,3,1000,0,,,2,2,
5,9,916,2,1068,90081,1,2,11,4,6,3,5,3,6,,,,,,,,,3,4,3000,0,,,0,,,2,1,
5,9,916,2,1068,90082,1,1,3,3,6,,,,,,,,,,,,,10,8,8000,5,2,5000,0,,,2,1,
5,9,916,2,1068,90082,2,1,3,3,6,,,,,,,,,,,,,10,8,8000,5,2,5000,0,,,2,1,
5,9,916,2,1068,90083,1,1,3,3,15,2,3,3,15,3,1,3,2,4,2,1,2,12,1,6000,2,5,1000,0,,,2,1,
5,9,916,2,1068,90083,2,1,3,3,15,2,3,3,15,3,1,3,2,4,2,1,2,12,1,6000,2,5,1000,0,,,2,1,
5,9,916,2,1068,90084,1,1,4,3,5,6,4,3,7,7,4,3,7,8,4,3,7,18,1,9000,0,,,0,,,2,2,
5,9,916,2,1068,90084,2,1,3,4,5,6,3,4,7,7,3,4,7,8,3,4,7,10,1,7000,0,,,0,,,2,2,
5,9,916,2,1068,90085,1,1,4,3,6,,,,,,,,,,,,,5,2,2000,0,,,0,,,2,2,
5,9,916,2,1068,90085,2,2,3,3,7,,,,,,,,,,,,,6,2,2500,0,,,0,,,2,2,
5,9,916,2,1068,90086,1,1,2,4,5,9,3,5,6,4,2,1,6,8,2,1,6,14,1,6000,0,,,0,,,2,2,
5,9,916,2,1068,90086,2,1,3,5,5,9,2,5,6,4,2,1,6,8,2,1,6,4,3,8000,0,,,0,,,2,2,
5,9,916,2,1068,90087,1,1,2,4,5,2,2,6,8,5,2,6,8,,,,,11,12,16000,0,,,0,,,2,2,
5,9,916,2,1068,90087,2,1,2,4,3,2,3,6,8,5,3,6,8,,,,,8,9,15000,2,2,2000,0,,,2,2,
5,9,916,2,1068,90088,1,1,4,1,2,,,,,,,,,,,,,2,2,2000,0,,,0,,,2,1,
5,9,916,2,1068,90089,1,1,5,1,2,2,8,1,8,,,,,,,,,2,1,2000,0,,,0,,,2,1,
5,9,916,2,1068,90089,2,,,,,,,,,,,,,,,,,2,2,2000,2,2,500,0,,,2,1,
5,9,916,2,1068,90090,1,2,10,3,7,8,4,3,5,,,,,,,,,2,3,2000,0,,,0,,,2,1,
5,9,916,2,1068,90090,2,8,7,3,6,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,918,2,834,90091,1,1,2,3,3,,,,,,,,,,,,,5,4,500,0,,,0,,,2,1,
5,9,918,2,834,90091,2,1,2,2,2,,,,,,,,,,,,,3,3,500,0,,,0,,,2,1,
5,9,918,2,834,90092,1,1,2,2,4,2,2,2,4,4,2,2,4,,,,,3,3,3000,2,3,400,0,,,2,1,
5,9,918,2,834,90092,2,1,3,4,5,2,5,4,5,4,4,3,5,,,,,3,10,3000,5,5,1000,0,,,2,1,
5,9,918,2,834,90092,3,1,3,4,5,2,5,3,5,4,5,4,6,,,,,3,2,3000,2,3,400,0,,,2,1,
5,9,918,2,834,90092,4,1,3,4,5,2,5,3,5,4,3,4,6,,,,,2,3,2000,1,3,200,0,,,2,1,
5,9,918,2,834,90092,5,1,3,4,5,2,5,2,5,4,3,3,5,,,,,2,3,2000,1,3,200,0,,,2,1,
5,9,918,2,834,90093,1,1,5,5,3,4,3,2,2,,,,,,,,,3,5,12000,5,5,10000,0,,,2,3,
5,9,918,2,834,90093,2,1,4,5,3,4,3,2,2,,,,,,,,,5,4,15000,2,4,4000,0,,,2,3,
5,9,918,2,834,90093,3,1,5,5,3,4,3,2,2,,,,,,,,,4,3,8000,2,2,2000,0,,,2,3,
5,9,918,2,834,90094,1,2,4,4,6,3,4,4,6,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90095,1,1,2,6,3,,,,,,,,,,,,,4,2,8000,0,,,0,,,2,2,
5,9,918,2,834,90095,2,1,2,3,3,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90095,3,1,2,5,3,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90095,4,1,2,5,5,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90095,5,1,3,4,5,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90095,6,1,1,6,3,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90095,7,1,2,5,6,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90095,8,1,2,4,5,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,918,2,834,90096,1,7,2,5,6,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
5,9,918,2,834,90096,2,7,2,6,6,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
5,9,918,2,834,90096,3,1,2,5,4,7,2,5,4,,,,,,,,,0,,,0,,,0,,,2,3,
5,9,918,2,834,90097,1,1,2,6,10,2,2,6,10,3,1,4,10,,,,,4,2,2000,0,,,0,,,2,2,
5,9,918,2,834,90097,2,1,1,6,10,2,1,6,10,3,1,6,10,,,,,3,2,3000,0,,,0,,,2,2,
5,9,918,2,834,90097,3,1,2,5,10,2,2,5,10,3,1,5,10,,,,,2,2,2000,0,,,0,,,2,2,
5,9,918,2,834,90097,4,1,2,5,8,2,2,5,8,4,2,5,8,,,,,2,1,800,0,,,0,,,2,2,
5,9,918,2,834,90097,5,1,2,5,8,2,2,3,6,,,,,,,,,1,3,2500,0,,,0,,,2,2,
5,9,918,2,834,90099,1,1,2,5,5,2,2,5,5,4,2,5,5,,,,,5,1,2400,0,,,0,,,2,2,
5,9,918,2,834,90099,2,1,1,6,4,2,1,6,4,4,1,6,4,,,,,1,3,500,0,,,0,,,2,2,
5,9,918,2,834,90100,1,1,4,4,4,2,2,2,3,,,,,,,,,1,4,1200,6,1,1200,0,,,2,3,
5,9,918,2,834,90100,2,1,5,3,4,2,2,1,4,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,918,2,834,90100,3,1,3,3,4,2,1,2,4,,,,,,,,,2,2,2000,0,,,0,,,2,1,
5,9,918,2,834,90100,4,1,2,4,4,,,,,,,,,,,,,3,1,3000,0,,,0,,,2,1,
5,9,905,2,978,90101,1,4,4,4,6,1,2,3,5,,,,,,,,,7,1,2000,0,,,0,,,2,1,
5,9,905,2,978,90101,2,1,6,3,6,4,3,3,6,,,,,,,,,5,3,3500,0,,,0,,,2,1,
5,9,905,2,978,90102,1,1,4,3,5,2,2,3,2,4,3,2,3,5,3,2,3,3,7,700,0,,,0,,,2,1,
1,25,2503,2,0,90103,1,1,7,6,8,2,6,4,6,3,5,2,6,4,4,4,6,2,2,1200,0,,,0,,,2,2,
1,25,2503,2,0,90103,2,1,4,6,8,2,5,4,6,3,6,2,6,4,7,4,6,0,,,0,,,0,,,2,2,
5,9,905,2,978,90104,1,1,4,1,2,2,4,3,5,3,4,3,5,5,4,3,5,0,,,0,,,0,,,2,2,
5,9,905,2,978,90104,2,1,3,1,2,2,3,3,4,3,3,3,4,5,3,4,6,0,,,0,,,0,,,2,2,
5,9,905,2,978,90104,3,2,2,3,6,3,2,3,6,4,2,3,6,5,2,3,6,3,2,3000,0,,,0,,,2,2,
5,9,905,2,978,90104,4,2,3,3,7,3,3,3,7,4,3,3,7,5,3,3,7,5,2,5000,0,,,0,,,2,2,
5,9,905,2,978,90106,1,1,3,3,8,2,3,6,8,4,3,3,8,5,3,3,8,10,6,3000,7,3,700,0,,,2,3,
5,9,905,2,978,90106,2,1,3,3,8,2,3,3,8,5,3,3,8,6,3,3,8,10,6,3000,5,2,500,0,,,2,3,
5,9,905,2,978,90107,1,5,2,4,6,1,2,4,6,4,2,4,6,8,2,2,6,0,,,0,,,0,,,2,3,
5,9,905,2,978,90107,2,5,4,5,6,1,4,5,6,4,4,5,6,8,1,2,5,0,,,0,,,0,,,2,3,
5,9,905,2,978,90107,3,5,3,4,5,4,3,4,12,,,,,,,,,2,1,1500,0,,,0,,,2,3,
5,9,905,2,978,90108,1,2,6,4,6,3,4,4,5,4,4,4,5,5,4,4,5,1,3,1000,0,,,0,,,2,1,
5,9,905,2,978,90108,2,2,6,4,6,3,4,4,5,4,4,4,5,5,4,4,5,1,3,500,0,,,0,,,2,1,
5,9,911,2,0,90109,1,1,4,5,6,2,4,6,6,,,,,,,,,5,6,5000,10,5,5000,0,,,2,2,
5,9,911,2,0,90109,2,1,2,5,6,2,2,4,4,,,,,,,,,1,2,1000,0,,,0,,,2,2,
5,9,911,2,0,90109,3,1,4,6,5,4,5,3,5,,,,,,,,,5,5,5000,10,5,5000,0,,,2,2,
5,9,911,2,0,90109,4,1,1,6,5,2,2,3,5,,,,,,,,,1,2,1000,0,,,0,,,2,2,
5,9,905,2,978,90110,1,5,3,4,6,4,3,4,6,6,3,4,6,,,,,0,,,0,,,0,,,2,1,
5,9,905,2,978,90110,2,5,4,2,2,3,4,2,2,6,1,2,3,,,,,0,,,0,,,0,,,2,1,
5,9,914,2,1746,90112,1,1,1,1,2,2,4,3,5,7,4,3,5,11,1,1,2,2,3,5000,0,,,0,,,2,1,
5,9,914,2,1746,90112,2,1,1,1,2,2,4,4,6,7,4,4,6,11,1,1,2,2,2,4000,2,2,4000,0,,,2,1,
5,9,914,2,1746,90112,3,1,1,1,2,2,3,3,4,7,3,3,5,11,1,1,2,2,2,4000,0,,,0,,,2,1,
5,9,914,2,1746,90112,4,1,1,1,2,2,3,3,5,7,3,3,5,11,1,1,2,2,1,1500,0,,,0,,,2,1,
5,9,914,2,1746,90113,1,1,6,3,6,5,4,3,6,11,6,4,6,,,,,4,1,4000,5,2,2500,0,,,2,3,
5,9,914,2,1746,90113,2,1,9,2,4,11,3,2,5,,,,,,,,,10,4,10000,3,4,1500,0,,,2,3,
5,9,914,2,1746,90113,3,1,4,3,3,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
5,9,914,2,1746,90113,4,5,6,3,6,11,5,4,6,,,,,,,,,4,6,4000,2,3,1000,0,,,2,3,
5,9,914,2,1746,90114,1,1,7,3,9,2,4,3,8,5,7,3,9,,,,,,,,,,,,,,,,
5,9,914,2,1746,90114,2,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,3,
5,9,914,2,1746,90115,1,1,1,4,9,2,1,4,9,4,1,4,9,,,,,0,,,0,,,0,,,2,1,
5,9,914,2,1746,90115,2,1,1,2,9,2,1,2,9,4,1,2,9,,,,,0,,,0,,,0,,,2,1,
5,9,914,2,1746,90115,3,,,,,,,,,,,,,,,,,0,,,0,,,0,,,2,1,
5,9,914,2,1746,90116,1,1,4,5,6,2,2,2,4,,,,,,,,,2,2,4000,0,,,0,,,2,3,
5,9,914,2,1746,90118,1,9,16,5,5,6,16,3,3,5,16,3,5,10,16,5,5,0,,,2,2,1000,0,,,2,2,
5,9,914,2,1746,90118,2,9,16,4,8,6,16,4,5,5,14,5,5,10,16,4,8,3,2,3000,3,2,1500,0,,,2,2,
5,9,907,2,0,90119,1,1,4,6,7,5,4,6,7,,,,,,,,,3,9,3000,0,,,0,,,2,2,
5,9,907,2,0,90119,2,1,4,6,7,5,4,6,7,,,,,,,,,1,1,4000,0,,,0,,,2,2,
5,9,914,2,1746,90120,1,1,6,3,5,2,6,3,5,3,3,2,5,4,3,3,5,8,2,4000,3,3,1200,,,,2,2,
5,9,914,2,1746,90120,2,1,6,4,5,2,6,4,5,3,3,2,5,4,3,3,5,10,2,5000,4,3,1600,0,,,2,2,
5,9,914,2,1746,90120,3,1,6,3,5,2,6,3,5,3,3,2,5,4,3,3,5,6,2,300,3,3,1200,0,,,2,2,
5,9,914,2,1746,90120,4,1,7,1,4,2,7,1,4,3,4,2,4,4,4,4,4,,,,,,,,,,2,2,
5,9,913,2,2266,90121,1,1,6,4,5,2,5,4,5,5,4,4,5,,,,,0,,,0,,,0,,,2,1,
5,9,913,2,2266,90121,2,1,5,4,5,2,5,3,5,5,4,4,5,,,,,0,,,0,,,0,,,2,1,
5,9,913,2,2266,90121,3,1,3,5,6,2,3,4,5,5,2,5,6,,,,,0,,,0,,,0,,,2,3,
5,9,913,2,2266,90121,4,1,4,5,6,2,3,4,5,5,2,5,6,,,,,0,,,0,,,0,,,2,3,
5,9,913,2,2266,90122,1,1,5,6,5,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
5,9,913,2,2266,90122,2,1,5,6,5,,,,,,,,,,,,,0,,,0,,,0,,,2,2,
4,11,1107,2,0,90123,1,1,16,5,5,2,16,4,5,3,16,3,16,4,16,4,3,4,2,4000,2,2,1000,0,,,2,2,
5,9,913,2,2266,90124,1,1,1,2,4,2,1,2,4,9,1,2,4,3,1,1,4,0,,,0,,,0,,,2,2,
