household_id,household_id2,ea_id,ea_id2,coord_desc,dist_road,dist_popcenter,dist_market,dist_borderpost,dist_admctr,pop_density,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,srtm,twi,srtm_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2013_tot,h2013_wetQ,h2013_wetQstart,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2013_eviarea,h2013_evimax,h2013_grn,h2013_sen,lat_dd_mod,lon_dd_mod
01020100207077,010201088800207077,01020100207,010201088800207,1,17.3,25.7,98.1,206,132.4,50-100,211,206,752,241,560,27,110,322,1753,14,8,1,1,5,1,1,1,4,788,604,18,1462,751,24,36,0.3571,183,256,35,0.364,185,255,14.2834679193,38.5730157222
01020100207092,010201088800207092,01020100207,010201088800207,1,15.7,23.7,96.8,207.3,130.4,100-200,213,207,749,239,557,36,30,322,1756,13,13,1,1,5,1,1,1,4,790,606,18,1471,757,21,36,0.3571,183,256,35,0.364,185,255,14.2834679193,38.5730157222
01020100207107,010201088800207107,01020100207,010201088800207,1,16,24.3,97.4,206.6,131,50-100,212,207,751,240,559,28,30,322,1747,11,13,1,1,5,1,1,1,4,791,607,18,1471,755,21,36,0.3571,183,256,35,0.364,185,255,14.2834679193,38.5730157222
01020100207122,010201088800207122,01020100207,010201088800207,1,16.4,24.7,97.5,206.5,131.4,50-100,212,207,751,240,559,33,30,322,1778,12,8,1,1,5,1,1,1,4,790,606,18,1468,753,21,36,0.3571,183,256,35,0.364,185,255,14.2834679193,38.5730157222
01020100207137,010201088800207137,01020100207,010201088800207,1,17.2,27.7,100.9,203.2,134.4,100-200,223,218,750,234,552,10,110,322,1620,18,8,1,1,5,1,1,1,4,796,611,18,1470,752,24,47,0.4355,178,257,45,0.4397,185,260,14.2834679193,38.5730157222
,010202020100107008,,010202020100107,1,0.1,30.8,33.4,270.7,92.8,5000-10000,190,192,635,180,411,20,110,322,1992,12,8,1,1,4,1,1,1,4,604,438,19,1323,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107021,,010202020100107,1,0.1,30.6,33.5,270.5,92.8,5000-10000,190,192,635,180,411,20,110,322,1998,13,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107034,,010202020100107,1,0,30.7,33.5,270.5,92.9,5000-10000,190,192,635,180,411,20,110,322,1994,12,8,1,1,4,1,1,1,4,604,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107047,,010202020100107,1,0.1,30.7,33.4,270.7,92.8,5000-10000,190,192,635,180,411,20,110,322,1992,12,8,1,1,4,1,1,1,4,604,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107060,,010202020100107,1,0.1,30.8,33.4,270.7,92.8,5000-10000,190,192,635,180,411,20,110,322,1992,12,8,1,1,4,1,1,1,4,604,438,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107073,,010202020100107,1,0.1,30.7,33.5,270.6,92.8,5000-10000,190,192,635,180,411,20,110,322,1994,15,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107086,,010202020100107,1,0.2,30.7,33.4,270.7,92.7,5000-10000,190,192,635,180,411,20,110,322,1994,15,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107099,,010202020100107,1,0.2,30.7,33.4,270.7,92.7,5000-10000,190,192,635,180,411,20,110,322,1994,15,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107112,,010202020100107,1,0.2,30.7,33.4,270.7,92.7,5000-10000,190,192,635,180,411,20,110,322,1994,15,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107125,,010202020100107,1,0.2,30.7,33.4,270.6,92.7,5000-10000,190,192,635,180,411,20,110,322,1996,14,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107138,,010202020100107,1,0.2,30.6,33.5,270.6,92.7,5000-10000,190,192,635,180,411,20,110,322,1999,12,8,1,1,4,1,1,1,4,605,439,19,1325,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107151,,010202020100107,1,0.2,30.7,33.5,270.6,92.7,5000-10000,190,192,635,180,411,20,110,322,1998,13,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107164,,010202020100107,1,0.1,30.6,33.5,270.6,92.8,5000-10000,190,192,635,180,411,20,110,322,1998,13,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107177,,010202020100107,1,0.1,30.7,33.5,270.6,92.8,5000-10000,190,192,635,180,411,20,110,322,1994,12,8,1,1,4,1,1,1,4,605,439,19,1324,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
,010202020100107190,,010202020100107,1,0.1,30.8,33.4,270.7,92.8,5000-10000,190,192,635,180,411,20,110,322,1992,12,8,1,1,4,1,1,1,4,604,438,19,1323,704,28,36,0.3571,183,256,35,0.364,185,255,14.2762502474,39.1567179226
01020200802002,010202088800802002,01020200802,010202088800802,1,6.6,26.9,42.4,262.3,101.9,50-100,192,193,643,188,429,57,30,322,1927,12,8,1,1,2,1,1,1,2,606,445,18,1325,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802017,010202088800802017,01020200802,010202088800802,1,8.8,29.3,41.3,263.9,103.1,50-100,187,190,626,188,423,50,30,322,2006,12,9,1,1,2,1,1,1,2,593,433,19,1315,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802028,010202088800802028,01020200802,010202088800802,1,5.5,26.2,42.1,262.4,100.9,50-100,192,194,642,187,428,50,30,322,1933,20,8,2,1,5,1,1,1,5,609,448,18,1328,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802033,010202088800802033,01020200802,010202088800802,1,8.5,29.1,41.2,263.8,102.9,50-100,192,194,639,187,425,47,30,322,1991,12,13,1,1,2,1,1,1,2,594,434,19,1316,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802048,010202088800802048,01020200802,010202088800802,1,6.9,27.9,41.2,263.6,101.5,50-100,188,190,630,188,425,51,30,322,2021,12,9,1,1,2,1,1,1,2,600,440,19,1322,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802063,010202088800802063,01020200802,010202088800802,1,7,28,41,263.7,101.5,50-100,188,190,630,188,425,50,30,322,2031,13,9,1,1,2,1,1,1,2,600,439,19,1321,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802078,010202088800802078,01020200802,010202088800802,1,5.9,27.1,41.2,263.4,100.6,50-100,186,189,628,189,425,62,30,322,1950,13,13,1,1,4,1,1,1,4,605,444,19,1325,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802108,010202088800802108,01020200802,010202088800802,1,5.9,27.3,40.9,263.6,100.5,50-100,186,189,628,189,425,62,30,322,1969,11,13,1,1,4,1,1,1,4,604,443,19,1325,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802120,010202088800802120,01020200802,010202088800802,1,5.6,27.1,40.9,263.6,100.2,50-100,191,192,639,187,426,67,30,322,1965,13,8,1,1,4,1,1,1,4,605,444,19,1326,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802124,010202088800802124,01020200802,010202088800802,1,10.6,30.6,41.8,263.9,104.9,50-100,195,196,648,185,421,47,30,322,1900,11,13,1,1,2,1,1,1,2,586,428,19,1309,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802139,010202088800802139,01020200802,010202088800802,1,6,27.8,40.4,264.2,100.4,50-100,185,187,623,188,423,61,30,322,2002,12,9,1,1,4,1,1,1,4,601,441,19,1323,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020200802180,010202088800802180,01020200802,010202088800802,1,5.5,27.5,40.4,264.1,100,50-100,190,192,636,186,423,63,30,322,1976,13,8,1,1,4,1,1,1,4,603,442,19,1325,704,28,36,0.3571,183,256,35,0.364,185,255,14.3007959467,39.0594892637
01020301001002,010203088801001002,01020301001,010203088801001,1,14.6,29.6,29.6,277.5,78.3,50-100,157,163,585,180,396,16,130,322,2413,10,14,1,1,4,1,1,1,4,624,450,18,1341,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001017,010203088801001017,01020301001,010203088801001,1,13.5,26.7,26.7,281.4,75.9,50-100,181,185,612,174,394,34,30,322,2097,12,14,1,1,4,1,1,1,4,602,430,18,1322,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001032,010203088801001032,01020301001,010203088801001,1,15.4,30,30,277.5,77.5,100-200,172,177,599,178,398,20,110,322,2337,13,9,1,1,4,1,1,1,4,625,452,18,1342,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001047,010203088801001047,01020301001,010203088801001,1,15.5,29.8,29.8,277.8,77.4,100-200,172,177,599,178,398,18,110,322,2361,13,9,1,1,4,1,1,1,4,624,451,18,1341,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001062,010203088801001062,01020301001,010203088801001,1,15.8,30.2,30.2,277.6,77.1,50-100,174,178,602,178,400,23,110,322,2288,13,14,1,1,4,1,1,1,4,626,452,18,1342,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001080,010203088801001080,01020301001,010203088801001,1,15.8,29.6,29.6,278.4,76.5,50-100,170,175,597,177,396,19,110,322,2320,14,14,1,1,4,1,1,1,4,621,448,18,1338,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001095,010203088801001095,01020301001,010203088801001,1,16.4,30.1,30.1,278,76.3,50-100,170,175,597,177,396,26,110,322,2358,11,14,1,1,4,1,1,1,4,624,451,18,1341,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001097,010203088801001097,01020301001,010203088801001,1,16.4,30.1,30.1,278.1,76.2,50-100,168,173,595,177,396,26,110,322,2390,10,14,1,1,4,1,1,1,4,624,450,18,1341,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001111,010203088801001111,01020301001,010203088801001,1,16.6,30.3,30.3,277.8,76.3,50-100,170,175,599,178,398,26,110,322,2300,11,9,1,1,4,1,1,1,4,625,452,18,1342,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001128,010203088801001128,01020301001,010203088801001,1,16.9,30.8,30.8,277.5,76,50-100,170,175,599,178,398,34,30,322,2321,11,9,1,1,4,1,1,1,4,628,454,18,1344,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001145,010203088801001145,01020301001,010203088801001,1,16.9,30.8,30.8,277.6,76,50-100,170,175,599,178,398,39,30,322,2328,12,9,1,1,4,1,1,1,4,628,454,18,1344,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020301001152,010203088801001152,01020301001,010203088801001,1,16.6,31.2,31.2,277,76.3,50-100,178,182,612,179,406,27,110,322,2284,13,14,1,1,4,1,1,1,4,631,457,18,1347,704,28,36,0.3571,183,256,35,0.364,185,255,14.1583566438,39.2258474475
01020401702002,010204088801702002,01020401702,010204088801702,1,2.4,14.6,60,250.3,83.9,50-100,210,208,672,209,476,16,150,322,1776,13,8,1,1,4,1,1,1,4,708,535,18,1430,726,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702005,010204088801702005,01020401702,010204088801702,1,3,13.8,60.2,249.7,84.7,50-100,201,199,665,208,478,34,30,322,1818,11,8,1,1,4,1,1,1,4,710,536,18,1432,728,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702018,010204088801702018,01020401702,010204088801702,1,1.9,15.7,60.1,250.7,82.9,50-100,211,208,672,209,476,11,110,322,1746,12,8,1,1,4,1,1,1,4,707,534,18,1427,724,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702033,010204088801702033,01020401702,010204088801702,1,1.9,14.9,59.6,250.8,83.5,50-100,210,208,672,209,476,13,110,322,1753,22,8,1,1,4,1,1,1,4,707,534,18,1429,726,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702048,010204088801702048,01020401702,010204088801702,1,2.1,14.8,59.7,250.6,83.6,50-100,210,208,672,209,476,13,110,322,1761,12,8,1,1,4,1,1,1,4,708,534,18,1429,726,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702063,010204088801702063,01020401702,010204088801702,1,2.3,14.7,59.9,250.4,83.8,50-100,210,208,672,209,476,16,150,322,1769,17,8,1,1,4,1,1,1,4,708,534,18,1430,726,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702078,010204088801702078,01020401702,010204088801702,1,2,15,59.7,250.8,83.4,50-100,210,208,672,209,476,11,110,322,1754,11,8,1,1,4,1,1,1,4,707,534,18,1429,726,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702093,010204088801702093,01020401702,010204088801702,1,2.1,14.7,59.7,250.6,83.7,50-100,210,208,672,209,476,13,110,322,1760,15,8,1,1,4,1,1,1,4,708,534,18,1430,726,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702108,010204088801702108,01020401702,010204088801702,1,1.2,16.1,59.5,251.5,82.4,100-200,207,205,668,209,476,33,110,322,1803,10,13,1,1,4,1,1,1,4,705,532,18,1426,724,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702123,010204088801702123,01020401702,010204088801702,1,1.8,15.7,60,250.9,82.9,50-100,211,208,672,209,476,11,110,322,1743,12,8,1,1,4,1,1,1,4,707,533,18,1427,724,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702138,010204088801702138,01020401702,010204088801702,1,1.9,15.8,60.1,250.8,82.8,50-100,211,208,672,209,476,15,110,322,1739,16,8,1,1,4,1,1,1,4,707,534,18,1427,724,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020401702149,010204088801702149,01020401702,010204088801702,1,3,13.8,60.2,249.7,84.8,50-100,201,199,665,208,478,34,30,322,1810,16,8,1,1,4,1,1,1,4,710,536,18,1432,728,20,36,0.3571,183,256,35,0.364,185,255,14.0859773206,38.9755077144
01020601301002,010206088801301002,01020601301,010206088801301,1,13.7,18,86.8,217.2,106.4,100-200,192,186,713,238,543,12,110,322,2064,13,9,1,1,3,1,1,1,3,850,657,17,1549,841,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301018,010206088801301018,01020601301,010206088801301,1,13.9,18.1,86.8,217.5,106,100-200,183,179,706,239,535,14,110,322,2069,12,14,1,1,3,1,1,1,3,849,656,17,1547,840,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301033,010206088801301033,01020601301,010206088801301,1,14.1,18.1,86.8,217.8,105.6,100-200,192,187,712,237,541,22,110,322,2076,10,9,1,1,3,1,1,1,3,848,656,17,1546,838,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301050,010206088801301050,01020601301,010206088801301,1,14.1,17.9,87.2,218.5,105,100-200,192,186,709,236,538,33,30,322,2068,12,9,1,1,3,1,1,1,3,846,653,17,1544,836,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301066,010206088801301066,01020601301,010206088801301,1,13.3,17.3,87.6,218,105.7,100-200,183,179,706,239,535,20,110,322,2146,14,14,1,1,3,1,1,1,3,845,653,17,1547,839,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301081,010206088801301081,01020601301,010206088801301,1,13.5,17.4,87.7,218.5,105.2,100-200,191,186,707,236,536,28,30,322,2099,13,14,1,1,3,1,1,1,3,844,652,17,1545,837,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301097,010206088801301097,01020601301,010206088801301,1,13.1,17.1,88,218.5,105.3,100-200,191,186,707,236,536,28,30,322,2084,13,14,1,1,3,1,1,1,3,843,651,17,1546,838,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301112,010206088801301112,01020601301,010206088801301,1,12.9,16.6,88.5,219.1,104.9,100-200,192,187,704,234,534,36,30,322,2052,13,9,1,1,3,1,1,1,3,839,648,17,1544,837,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301134,010206088801301134,01020601301,010206088801301,1,14.5,18.3,87.1,218.9,104.4,100-200,192,186,709,236,538,33,30,322,2049,13,9,1,1,3,1,1,1,3,845,653,17,1542,835,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301136,010206088801301136,01020601301,010206088801301,1,14.6,18.3,87,218.9,104.4,100-200,192,186,709,236,538,34,30,322,2049,13,9,1,1,3,1,1,1,3,846,653,17,1542,835,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020601301180,010206088801301180,01020601301,010206088801301,1,13.6,17.4,87.8,218.8,104.8,100-200,191,186,707,236,536,32,30,322,2057,12,9,1,1,3,1,1,1,3,843,651,17,1544,836,20,36,0.3571,183,256,35,0.364,185,255,13.985946938,38.6492990176
01020700101027,010207010100101027,01020700101,010207010100101,1,24.6,27.7,80.3,220.4,100,100-200,192,186,723,241,554,36,30,322,2070,14,9,1,1,4,1,1,1,4,865,670,17,1524,816,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020700101057,010207010100101057,01020700101,010207010100101,1,0.2,0.4,81.4,225,107.1,5000-10000,184,181,654,221,489,20,110,322,2132,13,9,1,1,4,1,1,1,4,782,598,18,1525,813,20,36,0.3571,183,256,35,0.364,185,255,14.1243063557,38.7204940377
01020700101087,010207010100101087,01020700101,010207010100101,1,24.2,27.3,80.5,220.2,100.3,100-200,192,186,723,241,554,30,30,322,2072,13,9,1,1,4,1,1,1,4,865,670,17,1525,817,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020700101117,010207010100101117,01020700101,010207010100101,1,24.7,27.7,80.4,220.6,99.8,100-200,192,186,723,241,554,41,30,322,2077,13,9,1,1,4,1,1,1,4,864,669,17,1524,816,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020700101177,010207010100101177,01020700101,010207010100101,1,24.8,27.8,80.5,220.8,99.5,100-200,194,188,727,241,557,41,30,322,2077,12,9,1,1,4,1,1,1,4,863,668,17,1523,815,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020700101237,010207010100101237,01020700101,010207010100101,1,24.8,27.8,80.4,220.6,99.7,100-200,192,186,723,241,554,41,30,322,2077,12,9,1,1,4,1,1,1,4,863,669,17,1523,816,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020700101297,010207010100101297,01020700101,010207010100101,1,24.9,27.9,80.4,220.7,99.6,100-200,194,188,727,241,557,41,30,322,2079,12,9,1,1,4,1,1,1,4,863,668,17,1523,815,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020700101327,010207010100101327,01020700101,010207010100101,1,24.8,27.9,80.3,220.6,99.7,100-200,194,188,727,241,557,41,30,322,2073,12,9,1,1,4,1,1,1,4,863,669,17,1523,816,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020700101357,010207010100101357,01020700101,010207010100101,1,24.8,27.9,80.3,220.5,99.8,100-200,194,188,727,241,557,35,30,322,2072,13,9,1,1,4,1,1,1,4,864,669,17,1524,816,20,36,0.3571,183,256,35,0.364,185,255,13.8713387734,38.6366907016
01020800603004,010208088800603004,01020800603,010208088800603,1,3.2,46.6,63.8,256,63.8,100-200,223,217,690,236,520,24,110,322,1740,12,13,1,1,5,1,1,1,5,682,524,17,1440,747,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603019,010208088800603019,01020800603,010208088800603,1,2.9,47.1,63.3,256.3,63.3,100-200,223,217,690,236,520,31,30,322,1847,12,13,1,1,5,1,1,1,5,681,523,17,1439,747,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603029,010208088800603029,01020800603,010208088800603,1,2.1,48.2,62.1,257.4,62.1,50-100,213,206,697,242,536,28,110,322,1886,11,13,1,1,4,1,1,1,4,679,522,17,1438,746,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603034,010208088800603034,01020800603,010208088800603,1,2.3,47.5,62.7,257,62.7,50-100,213,206,697,242,536,35,30,322,1848,12,13,1,1,4,1,1,1,4,680,522,17,1439,746,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603049,010208088800603049,01020800603,010208088800603,1,2.6,47.4,62.9,256.7,62.9,50-100,213,206,697,242,536,35,30,322,1907,11,13,1,1,4,1,1,1,4,681,523,17,1439,746,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603064,010208088800603064,01020800603,010208088800603,1,2.8,47.5,63.1,256.5,63.1,100-200,214,208,697,242,537,41,30,322,1934,12,13,1,1,4,1,1,1,4,682,524,17,1440,747,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603079,010208088800603079,01020800603,010208088800603,1,2.7,48.4,62.5,257,62.5,50-100,199,195,688,235,532,33,30,322,2032,12,9,1,1,4,1,1,1,4,681,524,17,1440,747,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603094,010208088800603094,01020800603,010208088800603,1,2.7,48.7,62.3,257.1,62.3,50-100,199,195,688,235,532,28,110,322,2035,11,9,1,1,4,1,1,1,4,682,525,17,1440,748,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603109,010208088800603109,01020800603,010208088800603,1,1.7,47.7,62.1,257.6,62.1,100-200,214,207,695,241,534,24,110,322,1832,11,13,1,1,4,1,1,1,4,677,520,17,1437,744,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603124,010208088800603124,01020800603,010208088800603,1,3.7,49,62.9,256.4,62.9,100-200,206,201,693,241,538,6,110,322,2038,13,13,1,1,4,1,1,1,4,685,528,17,1442,750,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603140,010208088800603140,01020800603,010208088800603,1,3.4,48.4,63.1,256.3,63.1,100-200,206,201,693,241,538,24,110,322,1895,10,13,1,1,4,1,1,1,4,684,527,17,1441,749,20,36,0.3571,183,256,35,0.364,185,255,13.781326561,38.9865118422
01020800603180,010208088800603180,01020800603,010208088800603,1,0.4,54,54,264.5,54,5000-10000,219,211,708,258,560,45,30,322,1847,15,8,1,1,4,1,1,1,4,670,520,17,1451,762,20,36,0.3571,183,256,35,0.364,185,255,13.6280684786,39.0209293264
01020900602006,010209088800602006,01020900602,010209088800602,1,3.4,34.9,34.9,286.6,34.9,50-100,169,174,650,205,461,49,30,322,2312,17,9,1,1,5,1,1,1,5,574,434,18,1375,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602024,010209088800602024,01020900602,010209088800602,1,4.1,35.4,35.4,286.4,35.4,50-100,168,173,650,205,462,53,30,322,2387,11,9,1,1,5,1,1,1,5,574,433,18,1375,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602043,010209088800602043,01020900602,010209088800602,1,3.6,34.8,34.8,286.9,34.8,50-100,169,174,650,205,461,55,30,322,2340,15,9,1,1,5,1,1,1,5,573,432,18,1372,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602063,010209088800602063,01020900602,010209088800602,1,3.4,34.5,34.5,287.4,34.5,50-100,164,170,651,205,457,59,30,322,2388,15,9,1,1,5,1,1,1,5,571,431,18,1370,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602083,010209088800602083,01020900602,010209088800602,1,3.4,34.6,34.6,287.1,34.6,50-100,169,174,650,205,461,56,30,322,2334,12,9,1,1,5,1,1,1,5,572,432,18,1372,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602104,010209088800602104,01020900602,010209088800602,1,3.1,34.4,34.4,287.1,34.4,50-100,173,177,644,204,463,51,30,322,2323,14,9,1,1,5,1,1,1,5,573,433,18,1373,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602123,010209088800602123,01020900602,010209088800602,1,3.4,34.6,34.6,287.1,34.6,50-100,169,174,650,205,461,56,30,322,2334,12,9,1,1,5,1,1,1,5,572,432,18,1372,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602142,010209088800602142,01020900602,010209088800602,1,2.8,34,34,287.6,34,50-100,169,174,647,204,460,53,30,322,2360,11,9,1,1,5,1,1,1,5,570,431,18,1370,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602162,010209088800602162,01020900602,010209088800602,1,2.6,33.8,33.8,287.9,33.8,50-100,169,174,647,204,460,53,30,322,2361,15,9,1,1,5,1,1,1,5,570,430,18,1369,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
01020900602172,010209088800602172,01020900602,010209088800602,1,1.3,3.4,3.4,316.4,3.4,10000-20000,189,196,583,205,436,12,200,322,2084,17,9,1,1,2,1,1,1,4,500,373,18,1291,704,28,33,0.3724,205,265,30,0.3791,214,268,13.4799053631,39.4757236203
01020900602182,010209088800602182,01020900602,010209088800602,1,2.7,33.9,33.9,287.9,33.9,50-100,164,170,651,205,457,54,30,322,2388,13,9,1,1,5,1,1,1,5,569,430,18,1368,704,28,36,0.3571,183,256,35,0.364,185,255,13.691822766,39.2019014551
,010212010100416004,,010212010100416,1,0.4,1.8,61.7,243.9,96.3,5000-10000,196,190,668,206,485,64,14,322,1901,12,13,1,1,3,1,1,1,3,713,538,18,1431,731,24,36,0.3571,183,256,35,0.364,185,255,14.1562794699,38.899765453
