"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s7q01","pp_s7q02","pp_s7q03","pp_s7q04","pp_s7q05","pp_s7q06","pp_s7q06_1","pp_s7q07","pp_s7q08","pp_s7q09","pp_s7q10_a","pp_s7q10_b","pp_s7q11","pp_s7q12","pp_s7q12a","pp_s7q12b","pp_s7q12c","pp_s7q12d","pp_s7q12e","pp_s7q13","pp_s7q14","pp_s7q15","pp_s7q15a","pp_s7q15b","pp_s7q16a","pp_s7q16b","pp_s7q16b_2","pp_s7q16b_3","pp_s7q16c_a","pp_s7q16c_b","pp_s7q16c_c","pp_s7q17","pp_s7q18_a","pp_s7q18_b","pp_s7q19","pp_s7q20_a","pp_s7q20_b","pp_s7q20_c","pp_s7q20a","pp_s7q20b_a","pp_s7q20b_b","pp_s7q20b_c","pp_s7q20c","pp_s7q20d","pp_s7q20e","pp_s7q20f","pp_s7q21","pp_s7q21b","pp_s7q22","pp_s7q23_a","pp_s7q23_b","pp_s7q23_c","pp_s7q24","pp_s7q25","pp_s7q26","pp_s7q27","pp_s7q28","pp_s7q29","pp_s7q30","pp_s7q31","pp_s7q32","pp_s7q33","obs","STRUCTURE_ERROR","hh_saq01","hh_saq02","hh_saq03","hh_saq04","hh_saq05","hh_saq06","hh_saq07","hh_saq08"
"0502041650200201","05020416502002","050204088816502002",1,1262.64782714844,"05020416502",5,2,4,165,2,2,1,2,2,7,2,4,2,,1,2,1,6,6,1,2,1,3,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,7,10,10,,,,7,7,2,7,2,7,7,2,1,,5,2,4,8,88,165,2,2
"0502041650201701","05020416502017","050204088816502017",1,1262.64782714844,"05020416502",5,2,4,165,2,17,1,2,2,7,2,4,2,,1,2,1,6,6,2,,3,9,6,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,7,,,,,,7,7,2,7,2,7,7,2,1,,5,2,4,8,88,165,2,17
"0502041650202701","05020416502027","050204088816502027",1,1262.64782714844,"05020416502",5,2,4,165,2,27,1,2,2,7,2,4,2,,1,2,1,6,6,2,,2,11,8,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,7,,,,,,5,1,5,2,2,5,5,2,1,,5,2,4,8,88,165,2,27
"0502041650203202","05020416502032","050204088816502032",1,1262.64782714844,"05020416502",5,2,4,165,2,32,2,2,2,4,2,4,2,,1,2,1,6,6,2,,2,2,10,1,2,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,3,5,7,,,,,,7,7,2,7,2,7,7,2,1,,5,2,4,8,88,165,2,32
"0502041650204701","05020416502047","050204088816502047",1,1262.64782714844,"05020416502",5,2,4,165,2,47,1,1,2,7,2,4,2,,1,2,1,6,6,2,,2,6,3,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,7,,,,,,5,1,5,7,2,5,7,2,1,,5,2,4,8,88,165,2,47
"0502041650206201","05020416502062","050204088816502062",1,1262.64782714844,"05020416502",5,2,4,165,2,62,1,1,2,7,2,4,2,,1,2,1,6,6,2,,2,7,4,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,3,7,,,,,,7,7,5,2,2,7,5,2,1,,5,2,4,8,88,165,2,62
"0502041650207701","05020416502077","050204088816502077",1,1262.64782714844,"05020416502",5,2,4,165,2,77,1,2,2,7,2,7,2,,6,2,5,6,,,,,4,0,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,7,7,2,7,2,7,7,2,1,,5,2,4,8,88,165,2,77
"0502041650209201","05020416502092","050204088816502092",1,1262.64782714844,"05020416502",5,2,4,165,2,92,1,2,2,7,2,4,2,,1,2,1,6,6,2,,2,4,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,3,3,7,,,,,,3,3,3,7,7,3,7,7,1,,5,2,4,8,88,165,2,92
"0502041650210701","05020416502107","050204088816502107",1,1262.64782714844,"05020416502",5,2,4,165,2,107,1,1,2,7,2,4,2,,1,2,1,6,,0,6,0,8,6,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,7,4,7,,,,,,2,2,2,7,2,2,7,2,1,,5,2,4,8,88,165,2,107
"0502041650212201","05020416502122","050204088816502122",1,1262.64782714844,"05020416502",5,2,4,165,2,122,1,2,2,7,2,4,2,,1,2,1,6,6,0,5,1,5,3,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,4,7,,,,,,1,1,1,7,7,5,7,7,1,,5,2,4,8,88,165,2,122
"0502041650213701","05020416502137","050204088816502137",1,1262.64782714844,"05020416502",5,2,4,165,2,137,1,1,2,7,2,4,2,,1,2,1,6,6,1,2,1,8,6,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,5,5,7,,,,,,5,2,5,2,2,5,5,2,1,,5,2,4,8,88,165,2,137
"0502060031001001","05020600310010","050206010100310010",3,1764.84936523438,"05020600310",5,2,6,3,10,10,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,5,2,6,1,1,3,10,10
"0502060090100401","05020600901004","050206088800901004",1,1237.97131347656,"05020600901",5,2,6,9,1,4,1,2,2,7,2,4,2,,1,2,1,6,,2,,2,10,4,2,,0,0,0,0,0,0,0,0,0,,,,1,10,2007,5,1,5,8,2,,,,,2,,2,1,5,5,,,,,,1,1,1,1,2,1,1,2,1,,5,2,6,8,88,9,1,4
"0502060090101601","05020600901016","050206088800901016",1,1237.97131347656,"05020600901",5,2,6,9,1,16,1,2,2,4,2,4,2,,1,2,1,6,,0,7,1,6,4,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,5,,,,,,1,1,1,1,2,1,1,2,1,,5,2,6,8,88,9,1,16
"0502060090102201","05020600901022","050206088800901022",1,1237.97131347656,"05020600901",5,2,6,9,1,22,1,2,2,7,2,4,2,,1,2,1,6,,3,,3,5,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,5,,,,,,1,1,1,1,2,1,1,2,1,,5,2,6,8,88,9,1,22
"0502060090103401","05020600901034","050206088800901034",1,1237.97131347656,"05020600901",5,2,6,9,1,34,1,2,2,4,2,4,2,,1,2,1,6,,0,7,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,12,2007,5,7,6,,2,,,,,2,,2,1,5,6,,,,,,1,1,1,1,2,1,1,2,1,,5,2,6,8,88,9,1,34
"0502060090104001","05020600901040","050206088800901040",1,1237.97131347656,"05020600901",5,2,6,9,1,40,1,2,2,7,2,4,2,,1,2,1,6,,0,6,0,3,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,3,5,6,,,,,,2,3,2,3,3,2,2,2,1,,5,2,6,8,88,9,1,40
"0502060090105801","05020600901058","050206088800901058",1,1237.97131347656,"05020600901",5,2,6,9,1,58,1,2,2,7,2,4,2,,1,2,1,6,,0,5,0,3,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,5,6,,,,,,2,6,2,6,6,2,2,2,1,,5,2,6,8,88,9,1,58
"0502060090107601","05020600901076","050206088800901076",1,1237.97131347656,"05020600901",5,2,6,9,1,76,1,2,2,7,2,4,2,,1,2,1,6,,2,,2,6,3,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,6,,,,,,1,1,1,1,2,1,1,2,1,,5,2,6,8,88,9,1,76
"0502060090109401","05020600901094","050206088800901094",1,1237.97131347656,"05020600901",5,2,6,9,1,94,1,2,2,7,2,4,2,,1,2,1,6,,2,,2,2,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,6,,,,,,1,1,1,1,2,1,1,2,1,,5,2,6,8,88,9,1,94
"0502060090111201","05020600901112","050206088800901112",1,1237.97131347656,"05020600901",5,2,6,9,1,112,1,2,2,7,2,4,2,,1,2,1,6,,4,,4,4,3,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,5,5,6,,,,,,2,2,2,2,2,2,2,2,1,,5,2,6,8,88,9,1,112
"0502060090113001","05020600901130","050206088800901130",1,1237.97131347656,"05020600901",5,2,6,9,1,130,1,2,2,7,2,4,2,,1,2,1,6,,0,6,1,4,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,6,,,,,,1,1,1,1,2,1,1,2,1,,5,2,6,8,88,9,1,130
"0502060090116601","05020600901166","050206088800901166",1,1237.97131347656,"05020600901",5,2,6,9,1,166,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,5,2,6,8,88,9,1,166
"0502060280100301","05020602801003","050206088802801003",1,2489.52587890625,"05020602801",5,2,6,28,1,3,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,5,3,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,1,2,4,,,,5,1,5,5,2,5,5,2,1,,5,2,6,8,88,28,1,3
"0502060280101501","05020602801015","050206088802801015",1,2489.52587890625,"05020602801",5,2,6,28,1,15,1,1,2,7,2,4,2,,1,2,1,6,,0,7,0,9,4,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,2,2,1,2,6,,,,,,5,1,5,5,2,5,5,2,1,,5,2,6,8,88,28,1,15
"0502060280104001","05020602801040","050206088802801040",1,2489.52587890625,"05020602801",5,2,6,28,1,40,1,1,2,7,2,4,2,,1,2,1,6,,3,,3,6,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,6,2,4,8,,,5,1,5,5,2,5,5,2,1,,5,2,6,8,88,28,1,40
"0502060280105301","05020602801053","050206088802801053",1,2489.52587890625,"05020602801",5,2,6,28,1,53,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,5,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,2,1,2,4,,,,5,1,5,5,2,5,5,2,1,,5,2,6,8,88,28,1,53
"0502060280106501","05020602801065","050206088802801065",1,2489.52587890625,"05020602801",5,2,6,28,1,65,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,4,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,6,2,4,,,,2,2,2,1,2,5,5,2,1,,5,2,6,8,88,28,1,65
"0502060280107701","05020602801077","050206088802801077",1,2489.52587890625,"05020602801",5,2,6,28,1,77,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,6,6,6,,,,,,6,6,6,6,6,6,6,6,1,,5,2,6,8,88,28,1,77
"0502060280109001","05020602801090","050206088802801090",1,2489.52587890625,"05020602801",5,2,6,28,1,90,1,1,2,7,2,4,2,,1,2,1,6,,2,,2,11,7,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,2,6,2,4,,,,5,1,5,5,2,5,5,2,1,,5,2,6,8,88,28,1,90
"0502060280110201","05020602801102","050206088802801102",1,2489.52587890625,"05020602801",5,2,6,28,1,102,1,1,2,7,2,4,2,,1,2,1,6,,0,7,2,5,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,2,6,2,4,8,,,5,1,5,5,2,5,5,2,1,,5,2,6,8,88,28,1,102
"0502060280111501","05020602801115","050206088802801115",1,2489.52587890625,"05020602801",5,2,6,28,1,115,1,1,2,7,2,4,2,,1,2,1,6,,2,7,2,5,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,6,2,4,,,,1,1,5,2,2,5,5,2,1,,5,2,6,8,88,28,1,115
"0502060380300201","05020603803002","050206088803803002",1,262.097686767578,"05020603803",5,2,6,38,3,2,1,2,2,7,2,7,2,,6,2,5,6,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,2,6,1,6,,,,,,6,6,1,1,6,6,6,6,1,,5,2,6,8,88,38,3,2
"0502060380300301","05020603803003","050206088803803003",1,1620.240234375,"05020603803",5,2,6,38,3,3,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,5,2,2,,0,0,0,0,0,0,0,0,0,,,,1,11,2005,12,1,11,,2,,,,,2,,,1,2,1,2,4,,,,5,5,5,1,2,5,5,2,1,,5,2,6,8,88,38,3,3
"0502060380300701","05020603803007","050206088803803007",1,1620.240234375,"05020603803",5,2,6,38,3,7,1,2,2,7,2,4,2,,1,2,1,6,,1,7,1,3,2,2,,0,0,0,0,0,0,0,0,0,,,,1,9,2005,5,11,,,2,,,,,2,,2,1,2,6,2,4,8,,,5,2,5,5,2,5,5,2,1,,5,2,6,8,88,38,3,7
"0502060380300901","05020603803009","050206088803803009",1,1620.240234375,"05020603803",5,2,6,38,3,9,1,2,2,4,2,4,2,,1,2,1,6,,0,7,0,4,2,2,,0,0,0,0,0,0,0,0,0,,,,1,6,2006,4,11,,,2,,,,,,,,1,5,6,2,4,6,,,5,5,5,1,2,5,5,2,1,,5,2,6,8,88,38,3,9
"0502060380302101","05020603803021","050206088803803021",1,1620.240234375,"05020603803",5,2,6,38,3,21,1,2,2,4,2,4,2,,2,1,,6,,0,7,0,4,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,,,,1,5,6,,,,,,5,2,5,1,2,5,5,2,1,,5,2,6,8,88,38,3,21
"0502060380302701","05020603803027","050206088803803027",1,1620.240234375,"05020603803",5,2,6,38,3,27,1,1,2,7,2,4,2,,1,2,1,6,,2,,2,4,3,2,,0,0,0,0,0,0,0,0,0,,,,1,9,2006,5,11,,,2,,,,,,,,6,1,5,2,4,,,,5,1,5,1,2,5,5,2,1,,5,2,6,8,88,38,3,27
"0502060380303301","05020603803033","050206088803803033",1,1620.240234375,"05020603803",5,2,6,38,3,33,1,2,2,7,2,4,2,,1,2,1,6,,1,7,1,3,2,2,,0,0,0,0,0,0,0,0,0,,,,1,10,2006,9,11,,,2,,,,,,,,1,5,1,3,,,,,5,1,5,1,2,5,5,2,1,,5,2,6,8,88,38,3,33
"0502060380303901","05020603803039","050206088803803039",1,1620.240234375,"05020603803",5,2,6,38,3,39,1,2,2,7,2,4,2,,1,2,1,6,,0,7,1,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,4,2005,8,1,11,,2,,,,,,,,1,5,1,2,4,,,,5,5,1,1,2,5,5,2,1,,5,2,6,8,88,38,3,39
"0502060380305101","05020603803051","050206088803803051",1,1620.240234375,"05020603803",5,2,6,38,3,51,1,2,2,7,2,7,2,,1,2,1,6,,0,7,0,5,2,2,,0,0,0,0,0,0,0,0,0,,,,1,8,2005,8,11,,,2,,,,,2,,,1,1,1,5,,,,,1,1,1,1,1,1,1,1,1,,5,2,6,8,88,38,3,51
"0502060380305701","05020603803057","050206088803803057",1,1620.240234375,"05020603803",5,2,6,38,3,57,1,2,2,7,2,4,2,,1,2,1,6,,2,,2,2,1,2,,0,0,0,0,0,0,0,0,0,,,,1,10,2005,8,11,1,,2,,,,,,,,6,2,5,2,4,,,,5,5,5,1,2,5,5,1,1,,5,2,6,8,88,38,3,57
"0502070480100401","05020704801004","050207088804801004",1,119.236228942871,"05020704801",5,2,7,48,1,4,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,6,6,2,2,7,6,2,6,1,,5,2,7,8,88,48,1,4
"0502070480100501","05020704801005","050207088804801005",1,1186.40051269531,"05020704801",5,2,7,48,1,5,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,5,2,1,2,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,4,6,,,7,6,1,1,7,6,5,6,1,,5,2,7,8,88,48,1,5
"0502070480104101","05020704801041","050207088804801041",1,1186.40051269531,"05020704801",5,2,7,48,1,41,1,2,2,7,2,4,2,,1,2,1,6,,0,7,1,3,1,2,,0,0,0,0,0,0,0,0,0,5,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,3,4,,,7,6,1,1,7,6,1,6,1,,5,2,7,8,88,48,1,41
"0502070480107701","05020704801077","050207088804801077",1,119.236228942871,"05020704801",5,2,7,48,1,77,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,3,1,1,1,0,0,0,0,0,0,0,0,0,5,,,2,,,,,,,2,,,,,2,,2,1,2,1,2,4,6,,,7,6,1,1,7,6,5,6,1,,5,2,7,8,88,48,1,77
"0502070480113301","05020704801133","050207088804801133",1,1186.40051269531,"05020704801",5,2,7,48,1,133,1,2,2,7,2,4,2,,1,2,1,6,,0,7,1,4,3,2,,0,0,0,0,0,0,0,0,0,5,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,4,6,,,7,6,1,7,6,6,1,6,1,,5,2,7,8,88,48,1,133
"0502070480115101","05020704801151","050207088804801151",1,1186.40051269531,"05020704801",5,2,7,48,1,151,1,2,2,7,2,4,2,,1,2,1,6,,0,7,1,3,1,2,,0,0,0,0,0,0,0,0,0,5,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,4,6,,,7,6,1,1,7,6,1,6,1,,5,2,7,8,88,48,1,151
"0502070480116901","05020704801169","050207088804801169",1,1186.40051269531,"05020704801",5,2,7,48,1,169,1,2,2,7,2,4,2,,1,2,1,6,,1,6,1,3,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,4,6,,,7,6,1,1,7,6,5,6,1,,5,2,7,8,88,48,1,169
"0502070920100801","05020709201008","050207088809201008",1,907.113525390625,"05020709201",5,2,7,92,1,8,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,2,2,6,6,2,2,2,6,2,2,1,,5,2,7,8,88,92,1,8
"0502070920100902","05020709201009","050207088809201009",1,1374.41442871094,"05020709201",5,2,7,92,1,9,2,2,2,7,2,4,2,,1,2,1,6,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,6,6,2,2,2,6,2,2,1,,5,2,7,8,88,92,1,9
"0502070920102901","05020709201029","050207088809201029",1,907.113525390625,"05020709201",5,2,7,92,1,29,1,2,2,7,2,4,2,,1,2,1,6,6,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,2,,6,6,2,2,6,6,5,2,1,,5,2,7,8,88,92,1,29
"0502070920103601","05020709201036","050207088809201036",1,907.113525390625,"05020709201",5,2,7,92,1,36,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,6,6,2,2,6,6,2,6,1,,5,2,7,8,88,92,1,36
"0502070920103701","05020709201037","050207088809201037",1,1374.41442871094,"05020709201",5,2,7,92,1,37,1,2,2,7,2,7,2,,6,2,5,6,,,,,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,0,,,2,2,2,2,,,,3,2,2,2,2,2,2,2,2,2,1,,5,2,7,8,88,92,1,37
"0502070920104601","05020709201046","050207088809201046",1,907.113525390625,"05020709201",5,2,7,92,1,46,1,2,2,7,2,4,2,,1,2,1,6,6,0,7,0,2,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,0,,2,,2,5,2,2,,,,,,6,5,5,1,7,5,5,7,1,,5,2,7,8,88,92,1,46
"0502070920105201","05020709201052","050207088809201052",1,907.113525390625,"05020709201",5,2,7,92,1,52,1,2,2,7,2,4,2,,1,2,1,6,,,,,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,6,6,1,1,7,6,1,7,1,,5,2,7,8,88,92,1,52
"0502070920105901","05020709201059","050207088809201059",1,907.113525390625,"05020709201",5,2,7,92,1,59,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,2,,6,6,2,2,7,6,2,7,1,,5,2,7,8,88,92,1,59
"0502070920106501","05020709201065","050207088809201065",1,907.113525390625,"05020709201",5,2,7,92,1,65,1,2,2,7,2,4,2,,1,2,1,6,6,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,,,6,6,2,2,2,6,2,2,1,,5,2,7,8,88,92,1,65
"0502070920107501","05020709201075","050207088809201075",1,907.113525390625,"05020709201",5,2,7,92,1,75,1,2,2,7,2,4,2,,1,2,1,6,6,0,7,0,4,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,2,2,,,,,,5,2,5,2,7,5,5,7,1,,5,2,7,8,88,92,1,75
"0509010090700301","05090100907003","050901088800907003",1,4164.4052734375,"05090100907",5,9,1,9,7,3,1,2,2,7,2,4,2,,1,2,1,6,,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,1,1,6,6,2,2,2,6,2,2,1,,5,9,1,8,88,9,7,3
"0509010090700401","05090100907004","050901088800907004",1,4164.4052734375,"05090100907",5,9,1,9,7,4,1,2,2,2,2,4,2,,1,2,1,1,,0,5,0,3,1,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,1,9,,,1,1,7,7,1,1,2,7,1,2,1,,5,9,1,8,88,9,7,4
"0509010090701001","05090100907010","050901088800907010",1,4164.4052734375,"05090100907",5,9,1,9,7,10,1,2,2,6,2,4,2,,1,2,1,5,,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,1,1,6,6,1,1,2,6,2,2,1,,5,9,1,8,88,9,7,10
"0509010090701301","05090100907013","050901088800907013",1,4164.4052734375,"05090100907",5,9,1,9,7,13,1,2,2,6,2,7,2,,1,2,1,5,,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,1,1,6,6,2,2,7,6,2,7,1,,5,9,1,8,88,9,7,13
"0509010090701601","05090100907016","050901088800907016",1,4164.4052734375,"05090100907",5,9,1,9,7,16,1,2,2,6,2,4,2,,3,2,1,5,,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,3,1,9,,,1,1,6,6,2,3,2,6,2,2,1,,5,9,1,8,88,9,7,16
"0509010090701901","05090100907019","050901088800907019",1,4164.4052734375,"05090100907",5,9,1,9,7,19,1,2,2,6,2,4,2,,1,2,1,5,,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,2,6,,,,1,1,6,6,2,6,2,6,2,6,1,,5,,,,,,,
"0509010090702201","05090100907022","050901088800907022",1,4164.4052734375,"05090100907",5,9,1,9,7,22,1,2,2,4,2,4,2,,1,2,1,6,,0,5,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,,,1,1,7,7,1,1,2,7,1,2,1,,5,9,1,8,88,9,7,22
"0509010090702501","05090100907025","050901088800907025",1,4164.4052734375,"05090100907",5,9,1,9,7,25,1,2,2,6,2,4,2,,1,2,1,5,,0,7,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,3,6,,,,1,1,6,6,2,3,2,6,2,2,1,,5,9,1,8,88,9,7,25
"0509010090702801","05090100907028","050901088800907028",1,4164.4052734375,"05090100907",5,9,1,9,7,28,1,2,2,1,2,4,2,,1,2,1,6,,0,5,0,5,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,4,1,2,8,,1,1,7,7,1,1,2,7,2,2,1,,5,9,1,8,88,9,7,28
"0509010280200201","05090102802002","050901088802802002",1,1245.17553710938,"05090102802",5,9,1,28,2,2,1,2,2,1,2,4,2,,1,2,1,6,,0,6,0,2,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,2,1,1,2,,,1,1,7,7,5,1,7,7,5,7,1,,5,9,1,8,88,28,2,2
"0509010280207901","05090102802079","050901088802802079",1,1245.17553710938,"05090102802",5,9,1,28,2,79,1,2,2,6,2,4,2,,1,2,1,5,,0,7,0,3,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,5,6,,,,1,3,6,6,1,1,2,6,1,2,1,,5,9,1,8,88,28,2,79
"0509010280212201","05090102802122","050901088802802122",1,1245.17553710938,"05090102802",5,9,1,28,2,122,1,2,2,6,2,4,2,,1,2,1,6,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,3,6,,,,1,1,6,6,2,1,2,6,2,2,1,,5,9,1,8,88,28,2,122
"0509010280212701","05090102802127","050901088802802127",1,4226.74267578125,"05090102802",5,9,1,28,2,127,1,2,2,6,2,7,2,,1,2,1,6,,0,7,0,1,0,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,6,5,6,,,,1,1,6,6,5,5,2,6,5,2,1,,5,9,1,8,88,28,2,127
"0509010280213401","05090102802134","050901088802802134",1,1245.17553710938,"05090102802",5,9,1,28,2,134,1,1,2,1,2,4,2,,1,2,1,6,,2,,2,3,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,5,5,,,,1,1,5,5,5,1,2,5,5,2,1,,5,9,1,8,88,28,2,134
"0509020120100101","05090201201001","050902088801201001",1,5685.6171875,"05090201201",5,9,2,12,1,1,1,2,2,1,2,4,2,,1,2,1,6,,0,5,0,16,6,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,2,1,3,1,,,,5,1,5,1,2,5,5,2,1,,5,9,2,8,88,12,1,1
"0509020120100301","05090201201003","050902088801201003",1,5685.6171875,"05090201201",5,9,2,12,1,3,1,2,2,3,2,4,2,,1,1,,6,,0,5,0,3,2,2,,0,0,0,0,0,0,0,0,0,,,,2,,,,,,,2,,,,,2,,2,1,1,1,2,7,8,,,1,1,5,1,1,1,5,2,1,,5,9,2,8,88,12,1,3
"0509020120100401","05090201201004","050902088801201004",1,5685.6171875,"05090201201",5,9,2,12,1,4,1,2,2,7,2,4,2,,1,2,1,6,,0,,0,4,0,,,0,0,0,0,0,0,0,0,0,,,,1,6,2007,15,12,,,,,,,0,2,,2,6,5,6,9,,,,,6,6,5,6,2,6,5,2,1,,5,9,2,8,88,12,1,4
