"household_id2","ea_id2","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","pop_density","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","srtm","twi","srtm_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2015_tot","h2015_wetQ","h2015_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2015_eviarea","h2015_evimax","h2015_grn","h2015_sen","lat_dd_mod","lon_dd_mod"
"010202020100107151","010202020100107",0,31,34,271,93,"5000-10000",190,192,635,180,411,11,110,322,2007,13,8,1,1,4,1,1,1,4,613,481,18,937,818,19,36,0.355,182,255,32,0.329,182,252,14.2762502474,39.1567179226
"010202020100107164","010202020100107",0,31,34,271,93,"5000-10000",190,192,635,180,411,20,110,322,1998,13,8,1,1,4,1,1,1,4,612,480,18,936,816,19,36,0.355,182,255,32,0.329,182,252,14.2762502474,39.1567179226
"010202020100107177","010202020100107",0,31,33,271,93,"5000-10000",190,192,635,180,411,20,110,322,1998,13,8,1,1,4,1,1,1,4,612,480,18,935,816,19,36,0.355,182,255,32,0.329,182,252,14.2762502474,39.1567179226
"010202020100107190","010202020100107",0,29,35,269,93,"2000-5000",184,187,618,183,414,12,110,322,2032,12,9,1,1,4,1,1,1,4,618,487,18,948,831,19,36,0.355,182,255,32,0.329,182,252,14.2762502474,39.1567179226
"010202088800802002","010202088800802",7,27,42,263,102,"50-100",193,195,642,187,426,58,30,322,1966,12,8,1,1,2,1,1,1,2,619,493,18,995,877,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802017","010202088800802",9,29,41,264,103,"50-100",187,190,626,188,423,50,30,322,2006,12,9,1,1,2,1,1,1,2,606,482,18,973,856,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802028","010202088800802",6,27,41,263,101,"50-100",192,194,640,187,427,63,30,322,1962,12,8,2,1,5,1,1,1,5,620,494,18,995,877,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802033","010202088800802",9,29,41,264,103,"50-100",192,194,639,187,425,47,30,322,1991,12,13,1,1,2,1,1,1,2,607,483,18,975,858,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802048","010202088800802",7,28,41,264,102,"50-100",188,190,630,188,425,50,30,322,2030,12,9,1,1,2,1,1,1,2,612,487,18,979,862,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802063","010202088800802",7,28,41,264,101,"50-100",188,190,630,188,425,50,30,322,2031,13,9,1,1,2,1,1,1,2,614,489,18,983,866,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802078","010202088800802",7,28,41,264,101,"50-100",186,189,628,189,425,53,30,322,2030,12,9,1,1,4,1,1,1,4,616,491,18,986,869,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802108","010202088800802",6,27,41,264,101,"50-100",186,189,628,189,425,62,30,322,1969,11,13,1,1,4,1,1,1,4,619,493,18,989,872,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802120","010202088800802",6,28,41,264,100,"50-100",186,189,628,189,425,66,30,322,1994,12,8,1,1,4,1,1,1,4,616,491,18,983,867,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802124","010202088800802",6,27,41,264,100,"50-100",191,192,639,187,426,65,30,322,1964,13,8,1,1,4,1,1,1,4,619,493,18,988,871,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010202088800802139","010202088800802",6,27,41,264,100,"50-100",186,189,628,189,425,62,30,322,1969,11,13,1,1,4,1,1,1,4,619,493,18,989,872,19,36,0.355,182,255,32,0.329,182,252,14.3007959467,39.0594892637
"010203088801001002","010203088801001",15,30,30,278,78,"50-100",157,163,585,180,396,16,130,322,2413,10,14,1,1,4,1,1,1,4,627,485,18,916,784,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001017","010203088801001",16,30,30,277,77,"100-200",172,177,599,178,398,21,110,322,2291,12,9,1,1,4,1,1,1,4,630,487,18,921,789,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001032","010203088801001",15,30,30,277,78,"100-200",172,177,599,178,398,22,110,322,2316,11,9,1,1,4,1,1,1,4,630,487,18,921,790,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001047","010203088801001",16,30,30,278,77,"1000-2000",172,177,599,178,398,18,110,322,2333,13,9,1,1,4,1,1,1,4,627,485,18,915,782,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001062","010203088801001",16,30,30,278,77,"100-200",174,178,602,178,400,23,110,322,2288,13,14,1,1,4,1,1,1,4,629,487,18,919,787,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001080","010203088801001",17,32,32,277,76,"100-200",176,180,608,179,404,40,30,322,2267,12,14,1,1,4,1,1,1,4,643,499,18,948,820,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001095","010203088801001",16,30,30,278,76,"50-100",170,175,597,177,396,26,110,322,2358,11,14,1,1,4,1,1,1,4,627,484,18,912,778,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001097","010203088801001",16,30,30,278,76,"50-100",168,173,595,177,396,26,110,322,2390,10,14,1,1,4,1,1,1,4,627,484,18,912,778,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001111","010203088801001",17,30,30,278,76,"50-100",170,175,599,178,398,26,110,322,2309,12,9,1,1,4,1,1,1,4,629,486,18,917,783,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001128","010203088801001",17,31,31,278,76,"50-100",170,175,599,178,398,39,30,322,2328,12,9,1,1,4,1,1,1,4,632,489,18,924,792,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001145","010203088801001",17,31,31,278,76,"50-100",170,175,599,178,398,39,30,322,2328,12,9,1,1,4,1,1,1,4,632,489,18,923,791,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010203088801001152","010203088801001",17,31,31,277,76,"50-100",178,182,612,179,406,27,110,322,2284,13,14,1,1,4,1,1,1,4,636,493,18,933,803,19,36,0.355,182,255,32,0.329,182,252,14.1583566438,39.2258474475
"010204088801702002","010204088801702",0,12,57,252,86,"200-300",198,197,660,205,471,44,30,322,1955,11,13,1,1,4,1,1,1,4,743,599,18,1129,1011,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702005","010204088801702",0,11,57,251,87,"200-300",191,186,651,201,469,47,30,322,2000,12,8,1,1,4,1,1,1,4,744,600,18,1131,1014,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702018","010204088801702",1,13,56,253,86,"100-200",200,199,661,205,469,53,30,322,1914,12,13,1,1,4,1,1,1,4,741,597,18,1124,1010,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702033","010204088801702",1,13,55,253,85,"50-100",200,199,661,205,469,34,150,322,1855,12,8,1,1,4,1,1,1,4,739,595,18,1122,1005,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702048","010204088801702",1,13,56,253,85,"100-200",200,199,661,205,469,45,30,322,1877,11,13,1,1,4,1,1,1,4,741,596,18,1125,1007,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702063","010204088801702",1,13,56,253,85,"100-200",200,199,661,205,469,45,30,322,1892,12,13,1,1,4,1,1,1,4,740,596,18,1124,1007,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702078","010204088801702",1,13,56,253,85,"100-200",203,202,663,205,469,34,150,322,1851,11,8,1,1,4,1,1,1,4,739,595,18,1123,1002,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702093","010204088801702",0,14,56,253,84,"100-200",203,202,664,206,470,54,30,322,1842,11,8,1,1,4,1,1,1,4,739,594,18,1125,995,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702108","010204088801702",1,15,56,254,84,"50-100",201,200,662,205,469,57,30,322,1854,14,8,1,1,4,1,1,1,4,736,592,18,1120,992,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702123","010204088801702",1,14,56,253,84,"100-200",203,202,663,205,469,51,30,322,1865,11,8,1,1,4,1,1,1,4,738,594,18,1123,996,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702138","010204088801702",1,14,56,253,84,"100-200",203,202,664,206,470,54,30,322,1856,11,8,1,1,4,1,1,1,4,738,594,18,1124,993,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010204088801702149","010204088801702",0,11,57,251,87,"200-300",191,186,651,201,469,47,30,322,2004,12,8,1,1,4,1,1,1,4,744,599,18,1131,1014,19,36,0.355,182,255,32,0.329,182,252,14.0859773206,38.9755077144
"010206088801301002","010206088801301",14,18,87,217,106,"100-200",192,186,713,238,543,12,110,322,2064,13,9,1,1,3,1,1,1,3,906,737,17,1441,1191,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301018","010206088801301",14,18,87,218,106,"100-200",183,179,706,239,535,20,110,322,2069,12,14,1,1,3,1,1,1,3,906,737,17,1446,1195,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301033","010206088801301",14,18,87,218,106,"100-200",192,187,712,237,541,22,110,322,2076,10,9,1,1,3,1,1,1,3,906,737,17,1448,1197,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301050","010206088801301",14,18,87,218,105,"100-200",192,186,709,236,538,33,30,322,2071,12,9,1,1,3,1,1,1,3,903,734,17,1447,1197,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301066","010206088801301",13,17,88,218,106,"100-200",183,179,706,239,535,20,110,322,2146,14,14,1,1,3,1,1,1,3,901,732,17,1433,1183,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301081","010206088801301",13,17,88,218,105,"100-200",191,186,707,236,536,28,30,322,2099,13,14,1,1,3,1,1,1,3,901,732,17,1437,1187,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301097","010206088801301",13,17,88,218,105,"100-200",191,186,707,236,536,28,30,322,2079,12,14,1,1,3,1,1,1,3,899,730,17,1429,1181,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301134","010206088801301",15,18,87,219,104,"100-200",192,186,709,236,538,34,30,322,2049,13,9,1,1,3,1,1,1,3,904,735,17,1456,1204,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301136","010206088801301",15,18,87,219,104,"100-200",192,187,707,236,539,34,30,322,2058,12,9,1,1,3,1,1,1,3,905,735,17,1460,1208,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301162","010206088801301",14,17,88,220,104,"100-200",192,187,704,234,534,36,20,322,1991,12,9,1,1,3,1,1,1,3,895,727,17,1436,1187,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010206088801301180","010206088801301",15,18,87,219,104,"100-200",192,187,707,236,539,34,30,322,2054,15,9,1,1,3,1,1,1,3,905,736,17,1461,1209,17,36,0.355,182,255,32,0.329,182,252,13.985946938,38.6492990176
"010207010100101027","010207010100101",25,28,80,220,100,"100-200",192,186,723,241,554,36,30,322,2070,14,9,1,1,4,1,1,1,4,938,764,17,1607,1339,17,36,0.355,182,255,32,0.329,182,252,13.8713387734,38.6366907016
"010207010100101057","010207010100101",1,1,82,224,108,"2000-5000",182,179,655,222,489,43,14,322,2160,14,9,1,1,4,1,1,1,4,822,668,17,1210,1022,19,36,0.355,182,255,32,0.329,182,252,14.1243063557,38.7204940377
"010207010100101087","010207010100101",24,27,81,220,100,"100-200",192,186,723,241,554,30,30,322,2072,13,9,1,1,4,1,1,1,4,940,765,17,1608,1341,17,36,0.355,182,255,32,0.329,182,252,13.8713387734,38.6366907016
"010207010100101117","010207010100101",25,28,80,220,100,"100-200",192,186,723,241,554,36,30,322,2077,14,9,1,1,4,1,1,1,4,938,764,17,1606,1339,17,36,0.355,182,255,32,0.329,182,252,13.8713387734,38.6366907016
"010207010100101177","010207010100101",25,28,81,221,99,"100-200",195,189,727,240,557,46,30,322,2067,13,9,1,1,4,1,1,1,4,935,762,17,1601,1335,17,36,0.355,182,255,32,0.329,182,252,13.8713387734,38.6366907016
"010207010100101237","010207010100101",25,28,80,221,100,"100-200",192,186,723,241,554,41,30,322,2077,12,9,1,1,4,1,1,1,4,938,764,17,1605,1338,17,36,0.355,182,255,32,0.329,182,252,13.8713387734,38.6366907016
"010207010100101267","010207010100101",1,1,82,224,108,"2000-5000",182,179,655,222,489,43,14,322,2160,14,9,1,1,4,1,1,1,4,821,668,17,1210,1022,19,36,0.355,182,255,32,0.329,182,252,14.1543771073,38.6998806669
"010207010100101297","010207010100101",25,28,80,221,100,"100-200",194,188,727,241,557,41,30,322,2076,12,9,1,1,4,1,1,1,4,937,763,17,1604,1337,17,36,0.355,182,255,32,0.329,182,252,13.8713387734,38.6366907016
"010207010100101327","010207010100101",25,28,80,221,99,"100-200",194,188,727,241,557,54,30,322,2063,14,9,1,1,4,1,1,1,4,936,762,17,1602,1336,17,36,0.355,182,255,32,0.329,182,252,13.8713387734,38.6366907016
"010207010100101357","010207010100101",1,1,81,226,106,"10000-20000",185,182,651,219,487,32,30,322,2115,12,9,1,1,4,1,1,1,4,818,664,18,1207,1022,19,36,0.355,182,255,32,0.329,182,252,14.1278029513,38.7220195468
"010208088800603004","010208088800603",3,47,64,256,64,"100-200",223,217,690,236,520,24,110,322,1746,11,13,1,1,5,1,1,1,5,717,585,17,1143,929,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603019","010208088800603",3,47,63,256,63,"100-200",223,217,690,236,520,31,30,322,1847,12,13,1,1,5,1,1,1,5,716,584,17,1139,925,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603029","010208088800603",2,48,62,257,62,"100-200",213,206,697,242,536,28,110,322,1886,11,13,1,1,4,1,1,1,4,711,581,17,1127,913,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603034","010208088800603",2,47,63,257,63,"100-200",213,206,697,242,536,35,30,322,1848,12,13,1,1,4,1,1,1,4,713,582,17,1132,917,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603049","010208088800603",3,47,63,257,63,"100-200",213,206,697,242,536,35,30,322,1874,12,13,1,1,4,1,1,1,4,714,583,17,1135,920,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603064","010208088800603",0,50,58,261,58,"50-100",213,207,687,240,529,50,30,322,1884,12,8,1,1,4,1,1,1,3,693,565,17,1076,867,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603079","010208088800603",3,48,62,257,62,"100-200",199,195,688,235,532,33,30,322,2032,12,9,1,1,4,1,1,1,4,714,584,17,1133,919,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603094","010208088800603",3,49,62,257,62,"100-200",199,195,688,235,532,28,110,322,2035,11,9,1,1,4,1,1,1,4,714,584,17,1133,918,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603109","010208088800603",2,50,61,258,61,"100-200",200,195,688,236,533,50,30,322,2082,11,14,1,1,4,1,1,1,4,710,581,17,1121,907,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603124","010208088800603",4,49,63,256,63,"100-200",206,201,693,241,538,6,110,322,2054,11,13,1,1,4,1,1,1,4,719,589,17,1145,928,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603140","010208088800603",3,48,63,256,63,"100-200",206,201,693,241,538,24,110,322,1895,10,13,1,1,4,1,1,1,4,718,588,17,1144,929,17,36,0.355,182,255,32,0.329,182,252,13.781326561,38.9865118422
"010208088800603180","010208088800603",8,28,28,325,68,"100-200",149,162,587,153,341,31,30,322,2620,11,14,1,1,2,1,1,1,2,436,285,19,461,291,17,32,0.318,192,258,27,0.298,198,251,14.0922904353,39.6498433792
"010209088800602006","010209088800602",3,35,35,287,35,"50-100",169,174,650,205,461,49,30,322,2312,17,9,1,1,5,1,1,1,5,562,453,18,728,579,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602024","010209088800602",4,35,35,286,35,"50-100",168,173,650,205,462,53,30,322,2387,11,9,1,1,5,1,1,1,5,562,453,18,732,580,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602043","010209088800602",4,35,35,287,35,"50-100",169,174,650,205,461,55,30,322,2340,15,9,1,1,5,1,1,1,5,559,451,18,724,575,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602063","010209088800602",3,35,35,287,35,"50-100",164,170,651,205,457,59,30,322,2388,15,9,1,1,5,1,1,1,5,557,449,18,720,571,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602083","010209088800602",3,35,35,287,35,"50-100",169,174,650,205,461,56,30,322,2334,12,9,1,1,5,1,1,1,5,559,451,18,723,574,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602091","010209088800602",6,31,31,294,31,"2000-5000",156,164,650,200,441,36,30,322,2629,12,9,1,1,5,1,1,1,5,522,420,17,649,510,17,36,0.355,182,255,32,0.329,182,252,13.7268385142,39.3001871652
"010209088800602104","010209088800602",3,34,34,287,34,"50-100",173,177,644,204,463,51,30,322,2323,14,9,1,1,5,1,1,1,5,560,452,18,723,575,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602123","010209088800602",3,34,34,288,34,"50-100",164,170,651,205,457,55,30,322,2410,11,9,1,1,5,1,1,1,5,556,449,18,718,570,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602142","010209088800602",3,34,34,288,34,"50-100",169,174,647,204,460,53,30,322,2360,11,9,1,1,5,1,1,1,5,556,449,18,716,570,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602162","010209088800602",3,34,34,288,34,"50-100",169,174,647,204,460,53,30,322,2361,15,9,1,1,5,1,1,1,5,555,448,18,714,568,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010209088800602172","010209088800602",2,4,4,316,4,"10000-20000",183,191,592,208,445,3,200,322,2115,14,9,1,1,2,1,1,1,4,468,373,17,535,421,17,32,0.368,204,265,25,0.323,199,259,13.4799053631,39.4757236203
"010209088800602182","010209088800602",3,34,34,288,34,"50-100",164,170,651,205,457,54,30,322,2388,13,9,1,1,5,1,1,1,5,554,447,18,713,567,19,36,0.355,182,255,32,0.329,182,252,13.691822766,39.2019014551
"010212010100416004","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,64,14,322,1896,12,13,1,1,3,1,1,1,3,758,612,18,1177,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416016","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,61,20,322,1908,11,13,1,1,3,1,1,1,3,758,611,18,1177,1044,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416028","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,61,20,322,1920,11,13,1,1,3,1,1,1,3,757,611,18,1176,1044,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416052","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,61,20,322,1912,11,13,1,1,3,1,1,1,3,758,611,18,1177,1044,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416064","010212010100416",1,2,61,244,97,"5000-10000",195,189,667,206,486,60,20,322,1898,12,8,1,1,3,1,1,1,3,757,611,18,1177,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416076","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,64,14,322,1896,12,13,1,1,3,1,1,1,3,758,612,18,1177,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416088","010212010100416",1,2,62,244,96,"5000-10000",196,190,668,206,485,62,20,322,1893,15,8,1,1,3,1,1,1,3,758,612,18,1178,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416100","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,64,14,322,1896,12,13,1,1,3,1,1,1,3,758,612,18,1177,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416124","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,61,20,322,1903,12,13,1,1,3,1,1,1,3,758,611,18,1177,1044,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416136","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,64,14,322,1896,12,13,1,1,3,1,1,1,3,758,612,18,1177,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416148","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,64,14,322,1903,12,13,1,1,3,1,1,1,3,758,612,18,1177,1044,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416160","010212010100416",0,2,62,244,96,"5000-10000",196,190,668,206,485,64,14,322,1896,12,13,1,1,3,1,1,1,3,758,612,18,1177,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010212010100416172","010212010100416",1,2,61,244,97,"5000-10000",195,189,667,206,486,60,20,322,1898,12,8,1,1,3,1,1,1,3,757,611,18,1177,1045,19,36,0.355,182,255,32,0.329,182,252,14.1562794699,38.899765453
"010301088800204003","010301088800204",12,22,22,307,107,"0-50",183,189,621,145,318,2,150,322,2101,12,9,1,1,3,1,1,1,3,434,293,18,574,407,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204012","010301088800204",12,22,22,307,107,"50-100",183,189,621,145,318,8,150,322,2109,15,9,1,1,3,1,1,1,3,434,293,18,571,405,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204013","010301088800204",12,22,22,307,107,"0-50",183,189,621,145,318,8,150,322,2109,15,9,1,1,3,1,1,1,3,434,293,18,571,405,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204023","010301088800204",12,22,22,308,107,"50-100",183,189,621,145,318,12,150,322,2113,11,9,1,1,3,1,1,1,3,433,292,18,570,403,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204032","010301088800204",13,22,22,308,107,"50-100",184,191,626,144,316,12,150,322,2104,16,9,1,1,3,1,1,1,3,432,292,18,567,401,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204047","010301088800204",13,22,22,308,107,"50-100",184,191,626,144,316,12,150,322,2105,12,9,1,1,3,1,1,1,3,432,292,18,568,401,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204091","010301088800204",13,22,22,308,107,"50-100",184,191,626,144,316,12,150,322,2105,12,9,1,1,3,1,1,1,3,432,292,18,567,401,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204129","010301088800204",13,22,22,308,107,"50-100",184,191,626,144,316,12,150,322,2115,12,9,1,1,3,1,1,1,3,432,292,18,567,400,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204139","010301088800204",13,22,22,308,107,"50-100",184,191,626,144,316,20,150,322,2116,12,9,1,1,3,1,1,1,3,433,292,18,566,399,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204148","010301088800204",13,22,22,308,107,"50-100",184,191,626,144,316,14,150,322,2135,12,9,1,1,3,1,1,1,3,433,292,18,567,400,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010301088800204157","010301088800204",13,22,22,308,107,"50-100",184,191,626,144,316,14,150,322,2124,11,9,1,1,3,1,1,1,3,433,292,18,568,402,18,32,0.318,192,258,27,0.298,198,251,14.4559615944,39.4790823741
"010303010100111002","010303010100111",0,15,15,315,76,"500-1000",146,157,576,151,343,24,30,322,2695,12,9,1,1,2,1,1,1,2,452,298,18,529,351,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
"010303010100111009","010303010100111",0,14,14,315,76,"1000-2000",146,157,576,151,343,20,30,322,2707,14,9,1,1,2,1,1,1,2,452,299,18,531,353,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
"010303010100111016","010303010100111",0,15,15,315,75,"5000-10000",148,159,574,151,342,16,150,322,2666,12,9,1,1,2,1,1,1,2,453,300,18,530,352,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
"010303010100111023","010303010100111",0,14,14,315,76,"1000-2000",146,157,576,151,343,20,30,322,2702,17,9,1,1,2,1,1,1,2,452,299,18,530,352,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
"010303010100111030","010303010100111",0,14,14,315,76,"1000-2000",146,157,576,151,343,20,30,322,2702,17,9,1,1,2,1,1,1,2,452,299,18,531,353,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
"010303010100111037","010303010100111",0,14,14,315,76,"5000-10000",146,157,576,151,343,20,30,322,2710,12,9,1,1,2,1,1,1,2,452,299,18,531,353,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
"010303010100111044","010303010100111",0,14,14,315,76,"500-1000",146,157,576,151,343,20,30,322,2707,12,9,1,1,2,1,1,1,2,452,299,18,530,352,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
"010303010100111065","010303010100111",0,14,14,315,76,"5000-10000",146,157,576,151,343,20,30,322,2702,17,9,1,1,2,1,1,1,2,452,299,18,530,352,17,32,0.318,192,258,27,0.298,198,251,14.1873882002,39.5544323791
